type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,26
2,0,0,0,0,0
3,1,1,59,4,26
3,1,5,64,2,26
3,1,7,63,6,26
3,2,1,61,6,26
3,2,7,54,4,26
3,2,11,58,2,26
3,3,1,58,1,26
3,3,1,59,6,26
3,4,1,71,4,26
3,4,5,70,1,26
3,4,6,68,1,26
3,4,7,66,6,26
3,5,1,64,6,26
3,5,7,64,6,26
3,6,1,63,6,26
3,7,1,63,3,26
3,7,4,54,3,26
3,7,7,63,3,26
3,7,10,54,3,26
3,8,1,61,3,26
3,8,4,54,3,26
3,8,7,59,3,26
3,8,10,54,3,26
3,9,1,59,3,26
3,9,4,54,3,26
3,9,7,63,3,26
3,9,10,59,3,26
3,10,1,66,4,26
3,10,5,65,2,26
3,10,7,66,6,26
3,11,7,66,4,26
3,11,11,65,2,26
3,12,1,66,6,26
3,13,1,58,3,26
3,13,4,63,3,26
3,13,7,61,3,26
3,13,10,58,3,26
3,14,1,59,3,26
3,14,4,56,3,26
3,14,7,58,3,26
3,14,10,63,3,26
3,15,1,61,3,26
3,15,4,58,3,26
3,15,7,59,3,26
3,15,10,56,3,26
3,16,1,54,3,26
3,16,4,59,3,26
3,16,7,58,3,26
3,16,10,54,3,26
3,17,1,56,3,26
3,17,4,53,3,26
3,17,7,54,3,26
3,17,10,59,3,26
3,18,1,58,3,26
3,18,4,54,3,26
3,18,7,56,3,26
3,18,10,53,3,26
3,19,1,61,18,26
3,21,4,58,3,26
3,21,7,59,6,26
3,22,1,58,3,26
3,22,4,56,3,26
3,22,7,54,3,26
3,22,10,58,3,26
3,23,1,61,3,26
3,23,4,64,3,26
3,23,7,63,9,26
3,23,7,64,1,26
3,24,4,61,3,26
3,24,7,63,6,26
3,25,1,61,6,26
3,25,7,66,6,26
3,26,7,66,6,26
3,27,1,71,6,26
3,27,7,59,6,26
3,28,1,64,9,26
3,28,10,63,3,26
3,29,1,64,3,26
3,29,4,61,3,26
3,29,7,63,9,26
3,30,4,61,3,26
3,30,7,63,3,26
3,30,10,59,3,26
3,31,1,61,6,26
3,31,7,54,6,26
3,32,1,58,6,26
3,32,7,59,6,26
3,33,1,71,6,26
3,34,1,64,6,26
3,34,7,63,6,26
3,35,1,61,6,26
3,35,7,59,6,26
3,36,1,58,6,26
3,37,1,56,6,26
3,37,7,54,6,26
3,38,1,52,6,26
3,38,7,51,12,26
4,0,0,0,0,0
