type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,56,6,29
3,1,1,71,6,29
3,2,1,78,3,29
3,3,10,65,3,29
3,3,7,53,3,29
3,3,7,65,6,29
3,3,7,75,6,29
3,4,7,70,6,29
3,6,7,56,6,29
3,2,1,65,3,29
3,3,7,65,3,29
3,5,7,70,3,29
3,4,1,65,3,29
3,6,7,73,6,29
3,5,7,73,6,29
3,5,7,68,6,29
3,6,7,78,3,29
3,11,1,77,3,29
3,5,7,66,1,29
3,8,1,68,6,29
3,5,7,70,6,29
3,8,7,65,3,29
3,8,1,65,3,29
3,5,1,68,6,29
3,10,7,65,3,29
3,9,7,53,3,29
3,6,7,53,3,29
3,9,1,73,3,29
3,10,7,73,1,29
3,10,1,80,3,29
3,18,7,77,1,29
3,8,7,63,6,29
3,11,7,66,3,29
3,24,1,80,3,29
3,15,7,70,3,29
3,26,1,68,3,29
3,13,1,71,2,29
3,6,1,71,3,29
3,16,7,66,3,29
3,11,7,71,3,29
3,12,1,63,1,29
3,9,7,70,3,29
3,11,1,65,6,29
3,12,1,73,6,29
3,12,7,68,6,29
3,15,7,78,6,29
3,10,7,77,3,29
3,14,7,70,2,29
3,11,1,65,3,29
3,11,7,70,3,29
3,8,7,75,3,29
3,14,1,58,2,29
3,12,7,72,3,29
3,12,1,73,1,29
3,10,1,73,6,29
3,14,7,66,3,29
3,11,1,66,2,29
3,14,7,61,3,29
3,11,1,75,3,29
3,12,7,65,3,29
3,16,7,77,2,29
3,16,7,70,2,29
3,21,7,75,3,29
3,14,7,75,3,29
3,13,1,77,3,29
3,13,1,66,3,29
3,12,7,72,3,29
3,11,7,68,3,29
3,17,1,75,3,29
3,10,1,66,3,29
3,28,1,66,3,29
3,18,1,77,6,29
3,14,7,68,3,29
3,10,1,70,2,29
3,19,7,66,2,29
3,24,7,63,3,29
3,9,7,70,2,29
3,30,7,44,3,29
3,29,1,70,2,29
3,10,1,70,2,29
3,16,7,73,3,29
3,13,7,77,3,29
3,19,7,68,3,29
3,13,1,80,2,29
3,11,7,44,3,29
3,11,1,44,1,29
3,21,1,66,2,29
3,19,7,70,6,29
3,27,1,63,6,29
3,17,7,70,3,29
3,35,1,78,2,29
3,20,1,58,3,29
3,15,7,78,2,29
3,26,7,58,3,29
3,23,7,75,1,29
3,26,7,63,2,29
3,22,7,66,6,29
3,24,7,63,1,29
3,18,7,65,3,29
3,19,7,70,3,29
3,13,7,77,6,29
3,31,7,70,3,29
3,21,4,70,3,29
3,29,1,68,3,29
3,19,1,70,1,29
3,30,4,65,1,29
3,36,1,78,3,29
3,28,7,70,3,29
3,18,4,75,6,29
3,21,1,78,3,29
3,22,7,61,1,29
3,33,4,61,3,29
3,22,1,77,1,29
3,25,4,63,2,29
3,39,4,65,3,29
3,23,1,66,2,29
3,19,7,66,6,29
3,42,10,72,2,29
3,31,7,58,1,29
3,40,1,73,6,29
3,21,4,66,3,29
3,24,4,75,2,29
3,28,7,75,3,29
3,33,10,70,6,29
3,44,7,75,2,29
3,33,1,65,3,29
3,35,7,77,3,29
3,40,1,68,3,29
3,27,1,80,3,29
3,40,4,72,3,29
3,30,7,80,6,29
3,31,1,66,6,29
3,35,4,73,1,29
3,39,1,68,1,29
3,38,7,70,3,29
3,26,1,68,3,29
3,42,1,66,3,29
3,29,7,73,2,29
3,33,1,66,1,29
3,39,7,58,3,29
3,33,10,70,2,29
3,52,4,66,6,29
3,39,7,61,3,29
3,47,1,70,3,29
3,42,4,65,3,29
3,40,4,73,3,29
3,50,1,77,3,29
3,42,10,72,3,29
3,40,1,78,1,29
3,41,4,75,1,29
3,54,7,66,3,29
3,31,4,77,3,29
3,32,4,66,3,29
3,33,10,68,6,29
3,38,1,73,3,29
3,32,7,77,6,29
3,36,7,73,1,29
3,37,1,80,3,29
3,36,1,68,2,29
3,31,1,73,1,29
3,42,10,75,3,29
3,32,10,73,1,29
3,36,7,61,3,29
3,54,7,68,1,29
3,51,10,65,3,29
3,41,4,73,2,29
3,34,4,70,1,29
3,43,1,66,1,29
3,48,4,58,1,29
3,48,10,65,3,29
3,42,1,73,2,29
3,31,4,68,3,29
3,48,7,68,3,29
3,48,1,65,1,29
3,44,1,75,3,29
3,45,7,73,3,29
3,50,4,73,3,29
3,57,4,68,3,29
3,45,1,66,3,29
3,51,1,68,2,29
3,54,1,70,1,29
3,52,4,73,2,29
3,41,4,75,3,29
3,40,7,80,1,29
3,46,4,68,3,29
3,47,1,68,6,29
3,41,7,78,3,29
3,48,1,75,2,29
3,37,1,68,2,29
3,48,1,63,3,29
3,46,7,77,1,29
3,55,10,65,3,29
3,49,7,65,1,29
3,54,1,77,6,29
3,41,1,73,6,29
3,45,4,72,2,29
3,51,1,65,3,29
3,45,7,54,3,29
3,53,1,70,1,29
3,60,4,77,3,29
3,48,1,65,1,29
3,52,7,61,3,29
3,66,4,72,2,29
3,45,1,61,3,29
3,59,1,66,3,29
3,57,4,72,3,29
3,55,1,61,2,29
3,62,1,68,3,29
3,68,1,77,6,29
3,47,4,65,3,29
3,57,7,63,3,29
3,60,1,70,3,29
3,54,1,66,3,29
3,53,7,61,3,29
3,50,7,72,1,29
3,58,1,66,3,29
3,71,4,68,3,29
3,65,10,72,1,29
3,70,10,63,3,29
3,53,10,75,6,29
3,54,7,80,1,29
3,57,4,77,1,29
3,52,4,73,3,29
3,64,7,73,3,29
3,63,7,65,1,29
3,47,1,70,2,29
3,64,7,68,3,29
3,48,1,75,3,29
3,63,1,73,3,29
3,66,1,58,1,29
3,73,7,68,1,29
