type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,4,65,3,3
3,1,7,63,3,3
3,1,10,61,3,3
3,2,1,66,2,3
3,2,3,65,1,3
3,2,4,63,1,3
3,2,5,61,2,3
3,2,7,63,2,3
3,2,9,56,1,3
3,2,10,68,1,3
3,2,11,66,2,3
3,3,1,65,2,3
3,3,3,63,1,3
3,3,4,65,3,3
3,3,7,70,3,3
3,3,10,68,3,3
3,4,1,66,3,3
3,4,4,68,3,3
3,4,7,56,3,3
3,4,10,61,3,3
3,5,1,58,3,3
3,5,4,63,3,3
3,5,7,56,3,3
3,5,10,61,3,3
3,6,1,66,3,3
3,6,4,68,3,3
3,6,7,53,3,3
3,6,10,54,3,3
3,7,1,49,9,3
3,7,10,53,9,3
3,8,7,55,9,3
3,9,4,56,3,3
3,9,7,44,3,3
3,9,10,44,3,3
3,10,1,46,3,3
3,10,4,46,5,3
3,10,9,44,1,3
3,10,9,46,1,3
3,10,10,48,3,3
3,11,1,44,3,3
3,11,4,49,3,3
3,11,7,49,6,3
3,12,1,48,3,3
3,12,4,46,3,3
3,12,7,51,3,3
3,12,10,56,3,3
3,13,1,49,3,3
3,13,4,51,3,3
3,13,7,39,3,3
3,13,10,44,3,3
3,14,1,56,3,3
3,14,4,56,3,3
3,14,7,56,3,3
3,14,10,54,3,3
3,15,1,54,3,3
3,15,4,54,6,3
3,15,10,53,3,3
3,16,1,51,3,3
3,16,4,56,3,3
3,16,7,44,3,3
3,16,10,49,3,3
3,17,1,51,3,3
3,17,4,53,3,3
3,17,7,54,3,3
3,17,10,56,3,3
3,18,1,58,3,3
3,18,4,56,9,3
3,19,1,58,9,3
3,19,10,60,9,3
3,20,7,61,3,3
3,20,10,49,3,3
3,21,1,49,3,3
3,21,4,51,3,3
3,21,7,51,4,3
3,21,11,49,1,3
3,21,12,51,1,3
3,22,1,53,3,3
3,22,4,49,3,3
3,22,7,53,3,3
3,22,10,54,6,3
3,23,4,53,3,3
3,23,7,51,3,3
3,23,10,56,3,3
3,24,1,61,3,3
3,24,4,54,3,3
3,24,7,56,3,3
3,24,10,44,3,3
3,25,1,49,9,3
3,25,10,54,3,3
3,26,1,66,3,3
3,26,4,65,3,3
3,26,7,63,6,3
3,27,1,51,3,3
3,27,4,53,3,3
3,27,7,65,3,3
3,27,10,63,3,3
3,28,1,61,6,3
3,28,7,60,3,3
3,28,10,58,6,3
3,29,4,56,3,3
3,29,7,54,6,3
3,30,1,66,3,3
3,30,4,65,3,3
3,30,7,63,2,3
3,30,9,61,1,3
3,30,10,60,1,3
3,30,11,58,2,3
3,31,1,57,3,3
3,31,4,53,6,3
3,31,10,55,9,3
3,32,7,57,9,3
3,33,4,58,3,3
3,33,7,46,3,3
3,33,10,46,3,3
3,34,1,48,3,3
3,34,4,48,5,3
3,34,9,46,1,3
3,34,9,48,1,3
3,34,10,50,3,3
3,35,1,46,3,3
3,35,4,51,3,3
3,35,7,56,3,3
3,35,10,58,3,3
3,36,1,46,3,3
3,36,4,51,3,3
3,36,7,63,2,3
3,36,9,66,1,3
3,36,10,65,1,3
3,36,11,68,2,3
3,37,1,66,2,3
3,37,3,58,1,3
3,37,4,63,1,3
3,37,5,66,2,3
3,37,7,65,2,3
3,37,9,68,1,3
