type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,1,70,2,51
3,1,1,75,1,51
3,2,1,70,6,51
3,2,1,78,1,51
3,1,1,66,1,51
3,2,4,70,3,51
3,2,1,78,3,51
3,3,7,73,1,51
3,2,1,66,2,51
3,2,4,54,3,51
3,3,4,72,1,51
3,2,4,66,3,51
3,1,7,66,3,51
3,12,1,65,3,51
3,9,1,75,3,51
3,5,1,71,3,51
3,7,4,65,6,51
3,10,1,73,3,51
3,9,7,70,1,51
3,6,1,70,1,51
3,9,1,70,3,51
3,5,4,65,2,51
3,6,7,63,3,51
3,10,7,75,1,51
3,9,7,73,3,51
3,6,1,66,1,51
3,6,1,56,1,51
3,4,7,65,3,51
3,19,1,68,2,51
3,10,7,77,2,51
3,7,7,65,2,51
3,8,1,68,3,51
3,10,7,63,2,51
3,8,7,66,1,51
3,11,1,68,1,51
3,7,1,75,1,51
3,8,7,77,1,51
3,9,7,70,3,51
3,9,1,73,3,51
3,8,1,78,2,51
3,8,7,70,2,51
3,24,1,70,2,51
3,9,7,65,1,51
3,12,7,70,3,51
3,9,7,70,1,51
3,4,7,56,6,51
3,11,1,68,1,51
3,14,1,70,3,51
3,5,7,61,2,51
3,9,7,56,2,51
3,14,1,73,6,51
3,10,1,75,2,51
3,11,7,66,2,51
3,9,7,78,1,51
3,7,7,70,1,51
3,9,7,77,1,51
3,11,7,73,6,51
3,11,1,68,3,51
3,8,1,73,1,51
3,5,7,77,2,51
3,8,7,73,3,51
3,10,1,66,1,51
3,13,4,65,2,51
3,10,7,56,1,51
3,10,7,72,6,51
3,14,7,66,6,51
3,21,1,73,2,51
3,9,7,75,2,51
3,25,7,61,3,51
3,13,1,66,3,51
3,15,1,75,3,51
3,13,1,73,3,51
3,12,7,61,3,51
3,13,1,65,2,51
3,24,7,66,1,51
3,14,1,66,1,51
3,11,1,66,3,51
3,31,1,77,1,51
3,26,1,73,2,51
3,25,7,70,1,51
3,15,7,70,1,51
3,21,1,61,2,51
3,17,7,77,2,51
3,14,7,73,6,51
3,14,7,56,1,51
3,12,1,78,1,51
3,27,7,72,1,51
3,19,1,72,2,51
3,13,1,70,1,51
3,13,7,71,2,51
3,15,7,56,1,51
3,20,7,78,1,51
3,18,4,66,3,51
3,12,1,75,2,51
3,12,1,75,3,51
3,17,1,72,2,51
3,11,1,66,3,51
3,13,1,66,2,51
3,14,1,80,3,51
3,26,1,73,2,51
3,20,1,73,2,51
3,13,4,72,1,51
3,12,1,75,1,51
3,34,1,78,3,51
3,12,7,78,1,51
3,21,1,56,3,51
3,10,4,73,3,51
3,15,4,68,3,51
3,20,7,73,3,51
3,22,1,80,3,51
3,34,1,66,2,51
3,31,7,68,6,51
3,16,7,78,1,51
3,17,1,75,2,51
3,19,1,80,3,51
3,19,4,63,1,51
3,14,7,66,2,51
3,29,4,82,1,51
3,31,4,63,1,51
3,22,1,71,3,51
3,24,1,80,3,51
3,13,7,78,3,51
3,23,1,75,1,51
3,18,7,66,1,51
3,30,1,70,1,51
3,21,1,78,1,51
3,21,7,78,1,51
3,15,4,63,1,51
3,38,4,71,1,51
3,20,4,68,3,51
3,29,4,78,2,51
3,38,7,73,2,51
3,21,4,65,3,51
3,24,7,63,1,51
3,31,7,77,3,51
