type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,1,48,3,3
3,1,7,51,3,3
3,2,1,53,3,3
3,2,7,51,3,3
3,3,1,50,3,3
3,3,7,47,3,3
3,4,1,48,3,3
3,4,7,44,3,3
3,5,1,43,3,3
3,5,4,55,1,3
3,5,5,54,2,3
3,5,7,55,3,3
3,5,10,50,3,3
3,6,1,51,3,3
3,6,4,50,3,3
3,6,7,55,3,3
3,6,10,50,3,3
3,7,1,50,3,3
3,7,4,48,3,3
3,7,7,57,3,3
3,7,10,48,3,3
3,8,1,48,3,3
3,8,4,46,1,3
3,8,5,45,2,3
3,8,7,46,3,3
3,8,10,48,3,3
3,9,1,50,3,3
3,9,4,48,3,3
3,9,7,50,3,3
3,9,10,38,3,3
3,10,1,43,4,3
3,10,5,45,2,3
3,10,7,46,2,3
3,10,9,48,1,3
3,10,10,45,1,3
3,10,11,46,2,3
3,11,1,48,2,3
3,11,3,50,1,3
3,11,4,48,1,3
3,11,5,45,2,3
3,11,7,46,2,3
3,11,9,48,1,3
3,11,10,46,1,3
3,11,11,43,2,3
3,12,1,45,2,3
3,12,3,46,1,3
3,12,4,45,1,3
3,12,5,43,2,3
3,12,7,42,2,3
3,12,9,45,1,3
3,12,10,43,1,3
3,12,11,42,2,3
3,13,1,43,3,3
3,13,4,55,1,3
3,13,5,54,2,3
3,13,7,55,3,3
3,13,10,50,3,3
3,14,1,51,3,3
3,14,4,63,1,3
3,14,5,62,2,3
3,14,7,63,2,3
3,14,9,65,1,3
3,14,10,63,1,3
3,14,11,59,2,3
3,15,1,60,3,3
3,15,4,58,3,3
3,15,7,56,3,3
3,15,10,55,3,3
3,16,1,53,3,3
3,16,4,41,3,3
3,16,7,43,3,3
3,16,10,44,3,3
3,17,1,46,3,3
3,17,4,56,3,3
3,17,7,55,3,3
3,17,10,53,3,3
3,18,1,51,3,3
3,18,4,39,3,3
3,18,7,41,3,3
3,18,10,43,3,3
3,19,1,44,3,3
3,19,4,56,3,3
3,19,7,55,3,3
3,19,10,60,3,3
3,20,1,53,3,3
3,20,4,58,3,3
3,20,7,51,3,3
3,20,10,63,5,3
3,21,3,65,1,3
3,21,4,63,1,3
3,21,5,60,2,3
3,21,7,62,2,3
3,21,9,63,1,3
3,21,10,62,1,3
3,21,11,58,2,3
3,22,1,63,2,3
3,22,3,62,1,3
3,22,4,60,1,3
3,22,5,58,2,3
3,22,7,56,2,3
3,22,9,55,1,3
3,22,10,56,1,3
3,22,11,58,2,3
3,23,1,51,3,3
3,23,4,63,1,3
3,23,5,62,2,3
3,23,7,63,3,3
3,23,10,58,3,3
3,24,1,60,3,3
3,24,4,58,3,3
3,24,7,63,3,3
3,24,10,58,3,3
3,25,1,58,3,3
3,25,4,56,3,3
3,25,7,65,3,3
3,25,10,56,3,3
3,26,1,56,3,3
3,26,4,55,1,3
3,26,5,53,2,3
3,26,7,55,2,3
3,26,9,57,1,3
3,26,10,58,1,3
3,26,11,57,2,3
3,27,1,58,3,3
3,27,4,53,3,3
3,27,7,51,2,3
3,27,9,50,1,3
3,27,10,48,1,3
3,27,11,46,2,3
3,28,1,51,2,3
3,28,3,53,1,3
3,28,4,51,1,3
3,28,5,48,2,3
3,28,7,50,2,3
3,28,9,51,1,3
