type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,75,3,51
3,1,4,77,3,51
3,1,7,78,3,51
3,1,10,77,3,51
3,2,1,75,3,51
3,2,4,73,3,51
3,2,7,71,3,51
3,2,10,70,3,51
3,3,1,68,3,51
3,3,4,70,3,51
3,3,7,71,3,51
3,3,10,68,3,51
3,4,1,70,6,51
3,5,1,74,6,51
3,5,7,75,6,51
3,6,1,82,6,51
3,6,7,82,6,51
3,7,1,87,15,51
3,8,7,87,3,51
3,8,10,86,3,51
3,9,1,87,3,51
3,9,4,89,3,51
3,9,7,82,3,51
3,9,10,80,3,51
3,10,1,78,3,51
3,10,4,77,3,51
3,10,7,75,3,51
3,10,10,73,3,51
3,11,1,75,3,51
3,11,4,71,3,51
3,11,7,73,3,51
3,11,10,77,3,51
3,12,1,78,3,51
3,12,4,77,3,51
3,12,7,78,3,51
3,12,10,66,3,51
3,13,1,71,6,51
3,13,7,71,9,51
3,14,4,70,3,51
3,14,7,70,3,51
3,14,10,75,3,51
3,15,1,74,3,51
3,15,4,78,3,51
3,15,7,77,3,51
3,15,10,80,3,51
3,16,1,79,6,51
3,16,7,79,9,51
3,17,4,77,1,51
3,17,5,79,2,51
3,17,7,80,3,51
3,17,10,87,3,51
3,18,1,80,3,51
3,18,4,78,3,51
3,18,7,76,3,51
3,18,10,73,3,51
3,19,1,78,3,51
3,19,4,85,3,51
3,19,7,78,3,51
3,19,10,76,3,51
3,20,1,75,3,51
3,20,4,71,3,51
3,20,7,76,3,51
3,20,10,75,3,51
3,21,1,73,3,51
3,21,4,79,3,51
3,21,7,80,3,51
3,21,10,71,3,51
3,22,1,76,3,51
3,22,4,73,3,51
3,22,7,75,3,51
3,22,10,71,3,51
3,23,1,73,3,51
3,23,4,75,3,51
3,23,7,68,3,51
3,23,10,73,3,51
3,24,1,72,3,51
3,24,4,77,3,51
3,24,7,75,3,51
3,24,10,78,3,51
3,25,1,77,6,51
3,25,7,77,9,51
3,26,4,75,1,51
3,26,5,77,2,51
3,26,7,78,3,51
3,26,10,73,3,51
3,27,1,78,9,51
3,27,10,78,3,51
3,28,1,78,3,51
3,28,4,75,3,51
3,28,7,77,9,51
3,29,4,77,3,51
3,29,7,77,3,51
3,29,10,74,3,51
3,30,1,75,3,51
3,30,4,77,3,51
3,30,7,78,3,51
3,30,10,77,3,51
3,31,1,78,3,51
3,31,4,75,3,51
3,31,7,77,3,51
3,31,10,75,3,51
3,32,1,74,3,51
3,32,4,75,3,51
3,32,7,70,6,51
3,34,4,70,3,51
3,34,7,68,3,51
3,34,10,71,3,51
3,35,1,70,3,51
3,35,4,75,3,51
3,35,7,74,6,51
3,36,4,75,3,51
3,36,7,74,3,51
3,36,10,78,3,51
3,37,1,77,3,51
3,37,4,83,3,51
3,37,7,82,3,51
3,37,10,80,3,51
3,38,1,78,3,51
3,38,4,77,3,51
3,38,7,78,6,51
3,39,1,83,6,51
3,39,7,80,6,51
3,40,1,77,6,51
3,40,7,82,6,51
3,41,1,78,6,51
3,41,7,75,6,51
3,42,1,80,3,51
3,42,4,77,3,51
3,42,7,78,6,51
3,43,4,80,3,51
3,43,7,78,6,51
3,44,1,77,4,51
3,44,5,75,2,51
3,44,7,75,3,51
3,44,10,82,3,51
3,45,1,75,3,51
3,45,4,73,3,51
3,45,7,71,3,51
3,45,10,68,3,51
3,46,1,73,3,51
3,46,4,80,3,51
3,46,7,73,3,51
3,46,10,71,3,51
3,47,1,70,3,51
3,47,4,66,3,51
3,47,7,71,3,51
3,47,10,70,3,51
3,48,1,68,3,51
3,48,4,74,3,51
3,48,7,75,3,51
3,48,10,66,3,51
3,49,1,71,3,51
3,49,4,68,3,51
3,49,7,70,12,51
3,50,7,75,15,51
4,0,0,0,0,0
