type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,27
2,0,0,0,0,0
3,1,1,54,6,51
3,1,1,63,3,51
3,1,7,54,6,51
3,1,1,61,3,51
3,2,1,73,2,51
3,3,1,70,3,51
3,6,1,73,3,51
3,3,1,68,6,51
3,3,7,70,2,51
3,5,7,66,2,51
3,5,1,65,3,51
3,5,7,77,6,51
3,9,1,61,6,51
3,5,7,68,5,51
3,5,7,58,6,51
3,14,1,53,3,51
3,9,1,58,3,51
3,8,1,54,3,51
3,7,1,75,6,51
3,5,7,70,6,51
3,9,1,63,6,51
3,13,1,70,6,51
3,11,1,68,6,51
3,10,7,65,3,51
3,9,7,61,3,51
3,15,1,73,3,51
3,10,1,68,6,51
3,17,7,75,3,51
3,17,1,77,3,51
3,15,1,56,3,51
3,13,7,61,6,51
3,10,1,75,3,51
3,21,1,70,6,51
3,21,7,56,3,51
3,15,1,77,6,51
3,13,1,68,6,51
3,16,1,68,6,51
3,19,1,61,3,51
3,16,1,61,3,51
3,21,1,49,3,51
3,19,7,49,6,51
3,25,1,72,3,51
3,15,1,68,6,51
3,24,1,61,3,51
3,25,1,68,3,51
3,23,1,61,3,51
3,18,1,70,3,51
3,12,7,77,3,51
3,13,7,73,6,51
3,23,1,77,3,51
3,30,7,66,3,51
3,31,7,70,3,51
3,25,1,70,6,51
3,25,7,73,6,51
3,20,7,61,6,51
3,23,7,58,3,51
3,25,7,61,6,51
3,20,1,63,3,51
3,24,7,61,6,51
3,27,1,70,3,51
3,17,1,66,6,51
3,40,1,75,3,51
3,22,7,61,6,51
3,25,7,72,3,51
3,41,7,70,3,51
3,23,1,56,6,51
3,27,7,66,6,51
3,21,1,51,6,51
3,39,7,68,6,51
3,30,1,73,3,51
3,38,1,65,6,51
3,33,1,72,3,51
3,21,7,56,6,51
3,37,7,51,3,51
3,25,7,68,6,51
3,25,7,61,6,51
3,28,1,66,3,51
3,40,7,68,3,51
3,37,1,63,6,51
3,42,1,61,15,51
3,42,1,70,6,51
3,27,1,56,3,51
3,33,7,70,3,51
3,26,1,68,3,51
3,39,7,56,3,51
3,32,7,72,6,51
3,31,1,72,6,51
3,45,1,61,6,51
3,42,1,61,3,51
3,36,7,51,3,51
3,42,7,66,6,51
3,45,1,75,6,51
3,51,1,63,3,51
3,46,7,75,6,51
3,35,7,72,12,51
3,49,1,73,6,51
3,43,7,73,3,51
3,46,7,73,3,51
3,50,1,70,3,51
3,45,1,73,3,51
3,44,7,68,12,51
3,42,7,61,6,51
3,46,1,63,3,51
3,34,7,75,3,51
3,52,7,73,6,51
3,38,7,63,3,51
3,37,1,70,3,51
3,50,1,61,6,51
3,44,7,56,6,51
3,33,1,58,3,51
3,47,1,73,6,51
3,58,7,56,3,51
3,42,7,72,3,51
3,47,1,58,3,51
3,45,1,70,6,51
3,49,7,65,6,51
3,52,7,56,3,51
3,47,7,51,6,51
3,37,7,70,6,51
3,49,1,66,6,51
3,44,7,68,6,51
3,48,7,56,3,51
3,50,7,63,6,51
3,44,7,77,6,51
3,56,7,68,12,51
3,49,7,70,3,51
3,42,1,73,6,51
3,60,7,68,3,51
3,65,7,73,3,51
3,62,7,75,3,51
3,58,7,65,6,51
3,49,1,56,3,51
3,62,7,61,6,51
3,54,1,63,6,51
3,50,7,66,6,51
3,48,1,75,3,51
3,49,1,73,3,51
3,63,7,58,6,51
3,59,1,65,3,51
3,53,7,75,6,51
3,45,1,66,3,51
3,51,7,68,12,51
3,53,1,73,6,51
3,68,7,70,6,51
3,67,7,65,3,51
3,51,1,73,3,51
3,63,1,66,3,51
3,61,1,66,3,51
3,64,1,73,3,51
3,58,7,51,3,51
3,51,1,77,3,51
3,68,1,75,3,51
3,59,7,72,3,51
3,69,1,73,12,51
3,66,7,72,3,51
3,56,7,75,3,51
3,67,1,66,6,51
3,70,7,65,6,51
3,48,1,72,3,51
3,46,1,73,3,51
3,57,1,61,3,51
3,68,1,56,3,51
3,72,1,68,3,51
3,62,1,68,3,51
3,68,7,73,3,51
3,74,1,70,3,51
3,58,7,73,6,51
3,77,7,61,9,51
3,61,1,63,6,51
3,73,7,71,6,51
3,53,1,63,3,51
3,68,1,71,12,51
3,70,7,56,3,51
3,53,7,61,3,51
3,68,7,61,3,51
3,61,1,66,6,51
3,58,7,68,3,51
3,75,1,73,3,51
3,77,1,61,6,51
3,77,7,70,9,51
3,74,1,63,3,51
3,58,7,66,3,51
3,80,7,72,12,51
3,70,1,72,3,51
3,80,1,75,3,51
3,75,1,70,12,51
3,68,7,75,3,51
3,72,7,58,12,51
3,79,1,73,3,51
3,81,7,70,3,51
3,75,7,68,3,51
3,66,7,58,6,51
3,76,7,75,3,51
3,84,1,66,3,51
3,63,7,73,3,51
3,79,7,68,6,51
3,74,1,51,3,51
3,78,1,68,9,51
3,77,7,72,6,51
3,81,7,70,3,51
3,89,1,73,3,51
3,87,7,61,6,51
3,67,7,66,12,51
3,82,7,73,3,51
3,90,1,61,3,51
3,79,7,63,6,51
3,93,7,75,12,51
3,70,1,68,3,51
3,88,1,65,12,51
3,85,7,56,3,51
3,79,1,72,6,51
3,64,7,65,6,51
3,92,1,68,3,51
3,88,7,73,6,51
3,77,7,70,6,51
3,77,1,77,6,51
3,76,1,63,3,51
3,71,7,68,3,51
3,92,1,73,3,51
3,97,7,65,12,51
3,93,7,73,3,51
3,91,7,68,3,51
3,90,1,75,3,51
3,83,1,70,6,51
3,81,7,63,3,51
3,81,1,70,6,51
3,83,7,58,6,51
3,82,1,58,3,51
3,103,7,68,6,51
3,85,1,58,6,51
3,78,7,73,6,51
3,76,7,77,3,51
3,86,7,68,12,51
3,73,1,77,9,51
3,84,1,70,12,51
3,74,1,68,6,51
3,103,7,63,6,51
3,92,7,68,3,51
3,87,7,58,6,51
3,91,7,73,3,51
3,111,1,68,6,51
3,92,1,63,3,51
3,106,7,66,6,51
3,104,1,73,3,51
3,94,7,66,6,51
3,82,7,77,6,51
3,87,7,56,3,51
3,90,7,68,6,51
3,79,1,61,12,51
3,93,1,61,6,51
3,109,7,68,12,51
3,92,1,66,6,51
3,104,1,51,6,51
3,112,7,51,6,51
3,109,1,70,6,51
3,82,1,73,6,51
3,81,1,68,3,51
3,97,1,68,3,51
3,81,7,70,3,51
3,91,7,68,6,51
3,93,1,56,3,51
3,118,7,66,6,51
3,94,7,75,6,51
3,123,1,58,6,51
3,107,7,58,6,51
3,109,7,61,6,51
3,92,7,65,12,51
3,119,1,75,6,51
3,98,1,65,6,51
3,111,7,68,3,51
3,97,7,61,3,51
3,82,7,70,3,51
3,119,7,51,6,51
3,118,7,73,3,51
3,115,7,72,9,51
3,119,7,68,6,51
3,104,7,68,3,51
3,121,7,75,3,51
3,109,7,68,9,51
3,111,1,73,3,51
3,88,7,75,12,51
3,111,1,68,6,51
3,114,7,56,3,51
3,91,7,63,3,51
3,106,1,75,6,51
3,98,1,65,6,51
3,98,1,70,6,51
3,109,7,63,3,51
3,123,7,65,6,51
3,114,7,56,6,51
3,120,1,61,9,51
0,0,0,0,0,0
