type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,68,3,51
3,1,4,70,3,51
3,1,7,71,6,51
3,2,7,71,3,51
3,2,10,70,3,51
3,3,1,68,3,51
3,3,4,70,3,51
3,3,7,70,4,51
3,3,11,68,1,51
3,3,12,70,1,51
3,4,1,71,2,51
3,4,3,68,2,51
3,4,5,70,2,51
3,4,7,71,6,51
3,6,1,71,3,51
3,6,4,70,3,51
3,6,7,71,3,51
3,6,10,73,3,51
3,7,1,70,6,51
3,7,7,75,6,51
3,8,7,80,6,51
3,9,1,80,6,51
3,9,7,80,6,51
3,10,1,80,6,51
3,10,7,79,6,51
3,11,1,80,3,51
3,11,4,82,3,51
3,11,7,83,6,51
3,12,1,76,6,51
3,12,7,76,6,51
3,13,1,76,6,51
3,13,7,75,6,51
3,14,1,76,3,51
3,14,4,78,3,51
3,14,7,80,6,51
3,15,1,73,6,51
3,15,7,73,6,51
3,16,1,73,6,51
3,16,7,71,3,51
3,16,10,70,3,51
3,17,1,71,3,51
3,17,4,68,3,51
3,17,7,70,6,51
3,18,1,72,6,51
3,18,7,68,6,51
3,19,1,73,6,51
3,19,7,85,3,51
3,19,10,83,3,51
3,20,1,82,3,51
3,20,4,80,3,51
3,20,7,79,9,51
3,22,1,80,3,51
3,22,4,82,3,51
3,22,7,82,9,51
3,23,4,80,3,51
3,23,7,79,15,51
3,25,1,75,3,51
3,25,4,76,3,51
3,25,7,78,6,51
3,26,7,75,3,51
3,26,10,73,3,51
3,27,1,71,3,51
3,27,4,73,3,51
3,27,7,73,4,51
3,27,11,71,1,51
3,27,12,73,1,51
3,28,1,75,2,51
3,28,3,71,2,51
3,28,5,73,2,51
3,28,7,75,6,51
3,30,1,75,3,51
3,30,4,73,3,51
3,30,7,75,3,51
3,30,10,76,3,51
3,31,1,73,6,51
3,31,7,78,6,51
3,32,7,71,6,51
3,33,1,71,6,51
3,33,7,71,6,51
3,34,1,71,6,51
3,34,7,70,6,51
3,35,1,71,3,51
3,35,4,73,3,51
3,35,7,75,6,51
3,36,1,73,6,51
3,37,1,73,6,51
3,37,7,71,3,51
3,37,10,70,3,51
3,38,1,71,3,51
3,38,4,73,3,51
3,38,7,70,6,51
3,39,1,75,6,51
3,40,1,75,6,51
3,40,7,73,3,51
3,40,10,71,3,51
3,41,1,73,3,51
3,41,4,75,3,51
3,41,7,71,6,51
3,42,1,76,6,51
3,43,1,75,6,51
3,43,7,82,3,51
3,43,10,83,3,51
3,44,1,85,6,51
3,44,7,79,9,51
3,45,4,80,3,51
3,45,7,82,3,51
3,45,10,79,3,51
3,46,1,80,3,51
3,46,4,82,3,51
3,46,7,79,9,51
3,47,4,80,3,51
3,47,7,80,15,51
4,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
