type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,26
2,0,0,0,0,0
3,1,1,66,6,51
3,1,1,49,5,51
3,1,1,66,8,51
3,1,1,59,3,51
3,2,1,68,6,51
3,2,4,49,3,51
3,3,4,68,6,51
3,4,1,77,3,51
3,2,7,71,3,51
3,4,10,66,6,51
3,5,1,71,6,51
3,3,10,77,3,51
3,6,1,70,3,51
3,3,7,54,1,51
3,3,7,71,3,51
3,6,7,80,3,51
3,6,7,73,3,51
3,5,1,78,2,51
3,4,1,65,2,51
3,8,1,49,3,51
3,7,7,49,3,51
3,6,1,66,3,51
3,4,1,66,6,51
3,8,1,71,3,51
3,12,7,78,3,51
3,9,1,68,3,51
3,15,1,56,3,51
3,7,1,61,6,51
3,13,7,75,6,51
3,6,7,73,2,51
3,12,1,63,3,51
3,13,1,78,3,51
3,7,7,80,3,51
3,11,7,68,3,51
3,11,7,63,3,51
3,12,1,75,6,51
3,10,7,66,1,51
3,12,1,70,3,51
3,13,7,63,3,51
3,15,1,65,6,51
3,20,1,73,3,51
3,16,7,71,6,51
3,19,7,66,3,51
3,20,7,56,6,51
3,20,7,71,6,51
3,17,7,66,6,51
3,17,7,70,2,51
3,19,1,75,3,51
3,22,1,73,3,51
3,26,1,73,3,51
3,12,7,73,2,51
3,20,7,66,6,51
3,20,7,56,2,51
3,27,7,61,3,51
3,39,7,61,3,51
3,34,7,75,3,51
3,18,1,61,3,51
3,21,7,73,6,51
3,19,7,65,6,51
3,30,7,56,2,51
3,27,7,61,3,51
3,24,1,73,6,51
3,40,7,66,6,51
3,28,1,65,3,51
3,22,1,75,6,51
3,18,1,54,3,51
3,25,7,54,3,51
3,25,7,61,2,51
3,22,7,75,2,51
3,23,7,71,3,51
3,41,1,75,6,51
3,34,1,71,6,51
3,36,1,71,3,51
3,24,1,71,3,51
3,35,7,68,3,51
3,33,1,71,6,51
3,31,1,71,3,51
3,32,1,68,3,51
3,41,1,70,3,51
3,27,7,70,6,51
3,33,7,61,6,51
3,44,7,63,6,51
3,29,7,56,6,51
3,40,1,61,9,51
3,30,1,75,12,51
3,25,1,71,3,51
3,43,1,73,6,51
3,33,7,71,3,51
3,32,1,78,3,51
3,39,7,61,6,51
3,47,7,68,3,51
3,38,1,73,6,51
3,38,1,70,12,51
3,43,1,66,6,51
3,40,7,68,6,51
3,44,7,66,3,51
3,32,1,63,6,51
3,30,1,70,6,51
3,36,7,70,3,51
3,41,7,65,3,51
3,36,1,66,6,51
3,37,1,63,3,51
3,45,7,54,3,51
3,46,1,68,12,51
3,44,1,71,3,51
3,47,7,73,3,51
3,49,1,68,3,51
3,53,7,73,3,51
3,41,7,65,6,51
3,38,1,63,3,51
3,46,7,63,3,51
3,44,1,56,3,51
3,48,7,54,6,51
3,63,1,66,3,51
3,59,7,63,5,51
3,50,1,78,12,51
3,45,1,66,3,51
3,44,7,58,6,51
3,45,7,73,12,51
3,52,1,73,6,51
3,49,7,65,6,51
3,45,1,61,6,51
3,48,7,56,12,51
3,42,7,68,6,51
3,43,1,65,6,51
3,48,7,75,6,51
3,67,1,65,6,51
3,49,7,71,3,51
3,67,7,61,3,51
3,42,1,75,3,51
3,52,7,66,6,51
3,44,7,66,3,51
3,49,7,54,3,51
3,65,1,73,3,51
3,48,7,75,3,51
3,41,1,75,3,51
3,44,7,68,3,51
3,53,7,73,3,51
3,60,7,68,3,51
3,57,7,68,3,51
3,46,1,71,6,51
3,54,1,58,3,51
3,46,7,75,3,51
3,65,1,73,3,51
3,60,1,71,3,51
3,60,1,68,6,51
3,44,7,63,3,51
3,72,7,71,3,51
3,53,1,68,6,51
3,52,1,75,3,51
3,64,1,78,3,51
3,47,1,71,6,51
3,71,7,63,3,51
3,73,7,75,1,51
3,73,1,68,2,51
3,52,1,78,6,51
3,71,7,61,3,51
3,73,7,65,2,51
3,50,1,78,3,51
3,54,7,56,2,51
3,57,7,66,3,51
3,62,1,70,6,51
3,66,7,66,3,51
3,68,7,61,6,51
3,65,1,66,3,51
3,67,1,70,3,51
3,65,7,65,6,51
3,69,7,68,3,51
3,79,1,77,3,51
3,70,7,77,6,51
3,79,1,54,3,51
3,73,7,56,3,51
3,52,7,73,3,51
3,73,7,78,6,51
3,65,7,65,3,51
3,75,7,56,6,51
3,81,1,75,3,51
3,69,1,77,3,51
3,66,7,71,6,51
3,73,1,78,3,51
3,72,7,75,3,51
3,81,7,70,3,51
3,84,1,56,1,51
3,63,7,70,3,51
3,78,7,75,3,51
3,68,1,66,3,51
3,66,7,66,3,51
3,86,1,73,6,51
3,71,7,66,3,51
3,70,1,63,2,51
3,72,7,78,3,51
3,75,1,56,6,51
3,80,7,68,6,51
3,76,1,68,3,51
3,74,1,65,2,51
3,84,1,70,6,51
3,66,1,65,2,51
3,83,1,63,6,51
3,85,7,77,3,51
3,84,1,63,3,51
3,72,1,56,3,51
3,70,7,73,6,51
3,81,1,63,3,51
3,68,1,68,3,51
3,73,7,68,6,51
3,91,7,75,3,51
3,69,7,65,2,51
3,72,1,70,3,51
3,90,1,68,3,51
3,72,1,77,6,51
3,71,7,54,3,51
3,68,7,80,3,51
3,70,7,66,3,51
3,81,1,54,3,51
3,87,7,61,3,51
3,82,7,70,3,51
3,72,7,75,3,51
3,83,1,65,3,51
3,88,1,70,3,51
3,87,1,56,6,51
3,85,7,73,3,51
3,69,1,78,6,51
3,82,7,49,3,51
3,73,1,65,3,51
3,79,1,78,6,51
3,83,1,70,3,51
3,72,1,61,6,51
3,91,7,65,3,51
3,68,1,71,6,51
3,77,7,56,6,51
3,92,1,66,6,51
3,82,1,66,3,51
3,79,7,65,3,51
3,73,7,54,6,51
3,90,1,77,3,51
3,72,7,56,3,51
3,90,7,78,2,51
3,91,1,73,6,51
3,97,7,68,6,51
3,72,7,75,3,51
3,77,1,70,1,51
3,78,1,56,2,51
3,77,1,70,2,51
3,91,1,78,3,51
3,87,1,54,3,51
3,85,7,73,6,51
3,73,1,75,6,51
3,112,7,73,3,51
3,106,1,54,6,51
3,82,7,68,3,51
3,81,1,63,3,51
3,80,7,73,3,51
3,70,1,66,6,51
3,98,1,68,1,51
3,95,7,63,1,51
3,90,1,56,6,51
3,93,1,73,6,51
3,89,7,68,6,51
3,105,7,63,3,51
3,105,7,65,6,51
3,93,1,66,6,51
3,111,1,63,6,51
3,100,7,75,3,51
3,95,7,66,3,51
3,96,1,73,3,51
3,86,1,71,3,51
3,93,1,73,3,51
3,110,1,70,6,51
3,112,1,77,3,51
3,87,1,78,6,51
3,111,1,66,3,51
3,110,7,66,3,51
3,87,1,61,3,51
3,87,7,63,6,51
3,90,1,73,3,51
3,106,7,63,6,51
3,88,7,59,6,51
3,91,7,59,3,51
3,91,1,68,6,51
3,82,7,66,3,51
3,88,7,65,3,51
3,91,1,78,1,51
3,97,7,63,3,51
3,86,7,75,3,51
3,84,7,63,6,51
3,112,1,66,3,51
3,91,7,63,6,51
3,96,1,75,3,51
3,88,7,71,3,51
3,107,1,70,3,51
3,111,1,77,3,51
3,118,1,70,6,51
3,114,1,75,2,51
3,106,1,73,3,51
3,119,1,73,3,51
3,103,7,78,3,51
3,106,1,71,6,51
3,111,1,56,3,51
3,103,7,68,2,51
3,114,1,70,3,51
3,96,7,54,6,51
3,111,1,68,6,51
3,108,7,66,2,51
3,87,1,78,6,51
3,118,1,61,6,51
3,103,1,75,6,51
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
