type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,1,44,6,3
3,1,10,56,3,3
3,2,1,55,2,3
3,2,3,56,1,3
3,2,4,58,1,3
3,2,5,56,2,3
3,2,7,55,3,3
3,2,10,54,3,3
3,3,1,53,2,3
3,3,3,54,1,3
3,3,4,56,1,3
3,3,5,54,2,3
3,3,7,53,3,3
3,3,10,52,3,3
3,4,1,51,3,3
3,4,4,56,6,3
3,4,10,55,3,3
3,5,1,56,2,3
3,5,3,51,1,3
3,5,4,53,1,3
3,5,5,55,2,3
3,5,7,56,2,3
3,5,9,58,1,3
3,5,10,59,1,3
3,5,11,56,2,3
3,6,1,58,2,3
3,6,3,56,1,3
3,6,4,54,1,3
3,6,5,53,2,3
3,6,7,51,2,3
3,6,9,61,1,3
3,6,10,59,1,3
3,6,11,58,2,3
3,7,1,56,2,3
3,7,3,54,1,3
3,7,4,52,1,3
3,7,5,51,2,3
3,7,7,49,2,3
3,7,9,59,1,3
3,7,10,58,1,3
3,7,11,56,2,3
3,8,1,63,2,3
3,8,3,61,1,3
3,8,4,59,1,3
3,8,5,63,2,3
3,8,7,61,2,3
3,8,9,59,1,3
3,8,10,58,1,3
3,8,11,61,2,3
3,9,1,59,2,3
3,9,3,58,1,3
3,9,4,56,1,3
3,9,5,58,2,3
3,9,7,59,2,3
3,9,9,61,1,3
3,9,10,63,1,3
3,9,11,59,2,3
3,10,1,61,3,3
3,10,4,52,3,3
3,10,7,54,3,3
3,10,10,42,3,3
3,11,1,47,3,3
3,11,4,59,3,3
3,11,7,58,3,3
3,11,10,63,3,3
3,12,1,59,3,3
3,12,4,56,3,3
3,12,7,58,3,3
3,12,10,46,3,3
3,13,1,39,2,3
3,13,3,46,1,3
3,13,4,48,1,3
3,13,5,50,2,3
3,13,7,51,2,3
3,13,9,53,1,3
3,13,10,54,1,3
3,13,11,51,2,3
3,14,1,53,2,3
3,14,3,51,1,3
3,14,4,50,1,3
3,14,5,48,2,3
3,14,7,46,2,3
3,14,9,56,1,3
3,14,10,54,1,3
3,14,11,53,2,3
3,15,1,51,2,3
3,15,3,49,1,3
3,15,4,48,1,3
3,15,5,46,2,3
3,15,7,44,2,3
3,15,9,54,1,3
3,15,10,53,1,3
3,15,11,51,2,3
3,16,1,58,2,3
3,16,3,56,1,3
3,16,4,54,1,3
3,16,5,58,2,3
3,16,7,56,2,3
3,16,9,54,1,3
3,16,10,53,1,3
3,16,11,56,2,3
3,17,1,54,2,3
3,17,3,53,1,3
3,17,4,51,1,3
3,17,5,54,2,3
3,17,7,53,2,3
3,17,9,51,1,3
3,17,10,50,1,3
3,17,11,53,2,3
3,18,1,51,2,3
3,18,3,53,1,3
3,18,4,54,1,3
3,18,5,51,2,3
3,18,7,56,2,3
3,18,9,58,1,3
3,18,10,59,1,3
3,18,11,56,2,3
3,19,1,62,2,3
3,19,3,58,1,3
3,19,4,60,1,3
3,19,5,62,2,3
3,19,7,63,2,3
3,19,9,54,1,3
3,19,10,56,1,3
3,19,11,58,2,3
3,20,1,59,2,3
3,20,3,53,1,3
3,20,4,54,1,3
3,20,5,56,2,3
3,20,7,58,3,3
3,20,10,46,3,3
3,21,1,51,6,3
3,21,9,51,1,3
3,21,10,53,1,3
3,21,11,54,2,3
