type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,3,70,1,3
3,1,3,58,2,3
3,1,7,51,3,3
3,1,7,61,2,3
3,2,7,63,3,3
3,3,7,73,2,3
3,3,3,49,2,3
3,2,7,61,1,3
3,2,4,73,3,3
3,2,7,65,3,3
3,2,1,48,3,3
3,6,1,65,2,3
3,2,3,68,1,3
3,4,1,65,1,3
3,3,1,56,3,3
3,4,7,56,2,3
3,2,1,70,2,3
3,3,1,65,1,3
3,5,7,49,1,3
3,5,7,60,3,3
3,5,1,49,3,3
3,3,1,61,1,3
3,5,1,49,3,3
3,7,1,56,1,3
3,6,7,58,3,3
3,2,1,68,1,3
3,3,7,65,3,3
3,7,7,67,3,3
3,7,7,65,2,3
3,6,1,66,1,3
3,6,4,63,2,3
3,16,7,51,6,3
3,6,7,56,2,3
3,6,4,65,2,3
3,10,7,63,2,3
3,8,1,65,2,3
3,11,10,63,1,3
3,5,1,72,2,3
3,13,1,61,2,3
3,7,1,60,2,3
3,9,1,56,2,3
3,8,7,56,2,3
3,8,7,68,6,3
3,10,7,56,1,3
3,8,1,68,2,3
3,12,1,56,3,3
3,14,1,56,2,3
3,15,1,56,6,3
3,12,1,58,1,3
3,8,1,63,2,3
3,9,1,56,1,3
3,9,1,56,3,3
3,11,7,53,3,3
3,14,7,70,3,3
3,12,7,49,2,3
3,16,7,46,2,3
3,18,1,61,2,3
3,14,1,65,2,3
3,20,7,68,3,3
3,16,1,61,3,3
3,16,7,51,1,3
3,22,7,60,2,3
3,16,7,44,1,3
3,13,1,67,6,3
3,12,7,44,1,3
3,15,7,51,2,3
3,15,1,63,3,3
3,14,1,56,3,3
3,14,1,70,1,3
3,23,7,68,3,3
3,15,1,63,2,3
3,17,1,60,1,3
3,18,1,49,3,3
3,17,1,58,1,3
3,14,1,49,2,3
3,13,4,46,1,3
3,15,1,63,2,3
3,16,7,46,3,3
3,16,7,70,2,3
3,21,4,44,2,3
3,17,1,60,1,3
3,12,1,65,2,3
3,16,7,49,3,3
3,21,1,68,3,3
3,24,4,53,3,3
3,17,1,56,3,3
3,12,7,56,1,3
3,19,1,58,2,3
3,23,1,46,1,3
3,17,1,56,2,3
3,18,7,51,1,3
3,17,1,51,1,3
3,28,1,70,1,3
3,31,1,49,3,3
3,14,1,68,6,3
3,18,1,63,2,3
3,24,7,61,2,3
3,17,7,46,1,3
3,15,4,53,2,3
3,21,4,53,1,3
3,18,4,61,3,3
3,22,7,56,1,3
3,19,4,58,1,3
3,18,10,51,2,3
3,24,4,73,1,3
3,17,4,51,3,3
3,21,7,51,1,3
3,17,4,58,1,3
3,12,1,61,3,3
3,14,7,65,1,3
3,22,1,68,1,3
3,25,1,68,1,3
3,22,4,58,1,3
3,29,1,63,2,3
3,18,1,61,2,3
3,19,1,53,2,3
3,22,1,60,2,3
3,22,1,49,1,3
3,19,7,49,1,3
3,17,1,56,2,3
3,21,1,58,3,3
3,31,1,51,2,3
3,23,7,60,2,3
3,28,7,68,3,3
3,23,1,65,3,3
3,26,1,58,3,3
3,33,1,56,3,3
3,21,1,65,2,3
3,35,7,49,3,3
3,19,1,55,1,3
3,35,1,70,3,3
3,22,1,65,3,3
3,35,1,61,3,3
3,29,7,55,3,3
3,21,1,56,2,3
