type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,27
2,0,0,0,0,0
3,1,1,70,3,51
3,1,1,56,12,51
3,1,1,63,6,51
3,6,7,68,3,51
3,4,1,73,12,51
3,5,1,77,12,51
3,8,7,60,12,51
3,6,7,58,12,51
3,10,1,63,3,51
3,7,1,65,12,51
3,10,1,53,12,51
3,12,1,68,6,51
3,16,1,68,6,51
3,9,1,68,6,51
3,24,1,53,12,51
3,14,1,68,12,51
3,13,7,68,15,51
3,8,1,56,3,51
3,17,1,70,6,51
3,18,1,56,6,51
3,19,1,61,6,51
3,16,7,68,12,51
3,14,7,61,12,51
3,29,7,58,12,51
3,40,1,68,6,51
3,37,7,61,6,51
3,27,7,70,12,51
3,17,7,68,6,51
3,21,1,60,6,51
3,24,7,65,6,51
3,29,7,56,6,51
3,34,7,68,12,51
3,27,1,61,12,51
3,27,7,60,6,51
3,38,1,75,6,51
3,38,1,56,18,51
3,45,7,73,6,51
3,33,1,60,12,51
3,46,7,56,12,51
3,31,7,53,6,51
3,40,1,70,12,51
3,35,1,61,3,51
3,26,7,73,6,51
3,30,1,72,12,51
3,41,1,56,6,51
3,40,7,68,6,51
3,40,1,53,6,51
3,45,7,70,6,51
3,43,7,53,6,51
3,44,7,73,12,51
3,41,1,68,6,51
3,47,1,63,18,51
3,43,1,77,6,51
3,49,7,60,6,51
3,51,1,63,12,51
3,40,1,56,12,51
3,48,1,60,6,51
3,39,1,70,6,51
3,54,1,56,3,51
3,54,1,53,6,51
3,57,1,61,3,51
3,49,7,51,3,51
3,49,7,70,6,51
3,43,1,63,6,51
3,43,1,68,6,51
3,50,1,68,6,51
3,44,7,68,6,51
3,54,1,65,6,51
3,49,7,63,6,51
3,52,7,63,6,51
3,62,1,73,12,51
3,57,7,73,12,51
3,62,7,63,6,51
3,56,7,75,12,51
3,69,1,58,6,51
3,52,1,61,6,51
3,52,7,60,3,51
3,69,1,58,18,51
3,61,7,61,3,51
3,65,1,61,12,51
3,53,1,63,6,51
3,57,1,44,3,51
3,61,1,63,6,51
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
