type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,78,2,51
3,1,3,80,1,51
3,1,4,80,6,51
3,1,10,82,3,51
3,2,7,83,3,51
3,2,10,80,6,51
3,3,4,77,1,51
3,3,5,78,1,51
3,3,6,80,1,51
3,3,7,78,1,51
3,3,8,77,1,51
3,3,9,73,1,51
3,3,9,75,1,51
3,3,10,80,1,51
3,3,11,73,2,51
3,4,1,70,3,51
3,4,4,78,3,51
3,4,7,70,3,51
3,4,10,77,3,51
3,5,1,80,3,51
3,5,4,77,3,51
3,5,7,78,3,51
3,5,10,82,3,51
3,6,1,80,3,51
3,6,4,78,1,51
3,6,5,70,2,51
3,6,7,71,2,51
3,6,9,68,1,51
3,6,10,70,1,51
3,6,11,73,2,51
3,7,1,78,2,51
3,7,3,80,1,51
3,7,4,80,6,51
3,7,10,82,3,51
3,8,7,83,3,51
3,8,10,80,6,51
3,9,4,77,1,51
3,9,5,78,1,51
3,9,6,80,1,51
3,9,7,78,1,51
3,9,8,77,1,51
3,9,9,73,1,51
3,9,9,75,1,51
3,9,10,80,1,51
3,9,11,73,2,51
3,10,1,77,1,51
3,10,2,78,1,51
3,10,3,80,1,51
3,10,4,78,1,51
3,10,5,80,1,51
3,10,6,82,1,51
3,10,7,80,1,51
3,10,8,82,1,51
3,10,9,83,1,51
3,10,10,82,1,51
3,10,11,83,1,51
3,10,12,80,1,51
3,11,1,82,1,51
3,11,2,83,1,51
3,11,3,80,1,51
3,11,4,82,1,51
3,11,5,80,1,51
3,11,6,82,1,51
3,11,7,73,3,51
3,11,10,75,3,51
3,12,1,77,3,51
3,12,4,78,3,51
3,13,1,77,1,51
3,13,2,78,1,51
3,13,3,80,1,51
3,13,4,78,1,51
3,13,5,80,1,51
3,13,6,82,1,51
3,13,7,75,1,51
3,13,8,77,1,51
3,13,9,78,1,51
3,13,10,77,1,51
3,13,11,78,1,51
3,13,12,75,1,51
3,14,1,77,1,51
3,14,2,78,1,51
3,14,3,75,1,51
3,14,4,77,1,51
3,14,5,75,1,51
3,14,6,77,1,51
3,14,7,78,3,51
3,15,4,77,3,51
3,16,1,82,2,51
3,16,3,80,1,51
3,16,4,78,1,51
3,16,5,77,2,51
3,16,7,75,2,51
3,16,9,73,1,51
3,16,10,80,1,51
3,16,11,78,2,51
3,17,1,77,2,51
3,17,3,75,1,51
3,17,4,73,1,51
3,17,5,72,2,51
3,17,7,78,2,51
3,17,9,77,1,51
3,17,10,75,1,51
3,17,11,73,2,51
3,18,1,78,2,51
3,18,3,77,1,51
3,18,4,78,5,51
3,18,9,75,1,51
3,18,10,77,3,51
3,19,1,77,2,51
3,19,3,78,1,51
3,19,4,75,5,51
3,19,9,73,1,51
3,19,10,73,1,51
3,19,11,80,2,51
3,20,1,77,2,51
3,20,3,80,1,51
3,20,4,77,1,51
3,20,5,80,2,51
3,20,7,85,2,51
3,20,9,82,1,51
3,20,9,84,1,51
3,20,10,80,1,51
3,20,11,77,1,51
3,20,11,78,1,51
3,20,12,75,1,51
3,21,1,80,1,51
3,21,2,78,1,51
3,21,3,75,1,51
3,21,3,77,1,51
3,21,4,77,1,51
3,21,5,80,2,51
3,21,7,77,2,51
3,21,9,80,1,51
3,21,10,77,1,51
3,21,11,80,2,51
3,22,1,85,2,51
3,22,3,73,1,51
3,22,4,72,5,51
3,22,9,73,1,51
3,22,10,73,9,51
3,23,7,73,2,51
3,23,9,75,1,51
3,23,10,75,6,51
3,24,4,77,3,51
3,25,1,75,2,51
3,25,3,77,1,51
3,25,4,77,6,51
3,25,10,78,1,51
3,25,11,80,1,51
3,25,12,82,1,51
3,26,1,80,1,51
3,26,2,78,1,51
3,26,3,75,1,51
3,26,3,77,1,51
3,26,4,82,1,51
3,26,5,75,2,51
3,26,7,79,3,51
3,26,10,75,3,51
3,27,1,79,3,51
3,27,4,80,1,51
3,27,5,75,2,51
3,27,7,83,2,51
3,27,9,75,1,51
3,27,10,85,1,51
3,27,11,75,2,51
3,28,1,79,3,51
3,28,4,75,3,51
3,28,7,79,3,51
3,28,10,80,1,51
3,28,11,75,2,51
3,29,1,83,2,51
3,29,3,75,1,51
3,29,4,80,1,51
3,29,5,75,2,51
3,29,7,85,2,51
3,29,9,83,1,51
3,29,10,82,1,51
3,29,11,80,2,51
3,30,1,79,2,51
3,30,3,77,1,51
3,30,4,75,1,51
3,30,5,77,2,51
3,30,7,79,2,51
3,30,9,75,1,51
3,30,10,80,1,51
3,30,11,68,2,51
3,31,1,71,2,51
3,31,3,73,1,51
3,31,4,75,1,51
3,31,5,73,2,51
3,31,7,75,2,51
3,31,9,71,1,51
3,31,10,77,1,51
3,31,11,75,2,51
3,32,1,74,2,51
3,32,3,75,1,51
3,32,4,74,1,51
3,32,5,77,2,51
3,32,7,83,2,51
3,32,9,82,1,51
3,32,10,80,1,51
3,32,11,78,2,51
3,33,1,77,2,51
3,33,3,75,1,51
3,33,4,80,5,51
3,33,9,82,1,51
3,33,10,78,3,51
3,34,1,80,2,51
3,34,3,80,1,51
3,34,4,77,5,51
3,34,9,75,1,51
3,34,10,75,3,51
3,35,7,80,2,51
3,35,9,77,1,51
3,35,9,78,1,51
3,35,10,75,1,51
3,35,11,72,1,51
3,35,11,73,1,51
3,35,12,70,1,51
3,36,1,80,1,51
3,36,2,78,1,51
3,36,3,77,1,51
3,36,3,78,1,51
3,36,4,77,3,51
3,37,1,78,3,51
3,37,4,80,3,51
3,37,7,82,3,51
3,37,10,83,3,51
3,38,7,82,1,51
3,38,8,83,1,51
3,38,9,85,1,51
