type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,26
2,0,0,0,0,0
3,1,7,63,3,28
3,1,7,54,4,28
3,2,7,54,2,28
3,4,1,59,3,28
3,2,1,54,6,28
3,2,7,56,6,28
3,3,1,61,3,28
3,4,1,49,3,28
3,4,1,49,2,28
3,4,7,47,2,28
3,5,1,54,3,28
3,4,7,54,3,28
3,14,1,49,6,28
3,8,1,54,2,28
3,9,7,56,3,28
3,7,1,61,2,28
3,8,7,59,2,28
3,8,7,64,2,28
3,7,1,52,2,28
3,7,7,47,3,28
3,8,7,61,6,28
3,12,7,54,6,28
3,10,1,59,2,28
3,14,7,54,12,28
3,18,1,47,6,28
3,11,1,59,6,28
3,12,1,47,1,28
3,21,7,47,6,28
3,10,1,42,6,28
3,11,7,47,6,28
3,18,7,51,3,28
3,22,7,61,2,28
3,21,1,40,3,28
3,20,7,47,2,28
3,19,7,59,3,28
3,14,1,49,1,28
3,16,7,47,2,28
3,12,1,47,6,28
3,15,7,51,3,28
3,15,1,52,3,28
3,12,1,49,2,28
3,25,7,49,1,28
3,15,1,47,3,28
3,25,1,59,2,28
3,21,7,58,1,28
3,24,7,49,3,28
3,13,1,59,6,28
3,17,1,40,1,28
3,22,1,40,3,28
3,22,1,47,3,28
3,17,7,47,6,28
3,34,1,51,3,28
3,36,1,59,6,28
3,24,7,63,3,28
3,17,7,52,2,28
3,14,7,47,2,28
3,24,1,51,3,28
3,18,1,54,2,28
3,24,7,40,3,28
3,16,7,42,2,28
3,22,1,35,3,28
3,20,1,54,6,28
3,19,1,49,2,28
3,25,1,42,6,28
3,32,1,51,3,28
3,22,7,49,3,28
3,19,7,56,6,28
3,15,7,42,6,28
3,21,7,58,3,28
3,28,7,47,6,28
3,29,1,47,3,28
3,26,1,47,3,28
3,25,7,49,3,28
3,19,1,49,1,28
3,23,7,42,3,28
3,34,7,42,6,28
3,28,1,49,6,28
3,28,7,44,3,28
3,26,7,54,3,28
3,35,7,40,3,28
3,26,1,54,3,28
3,35,1,54,3,28
3,34,1,61,3,28
3,29,1,54,12,28
3,21,7,59,3,28
3,25,1,56,3,28
3,29,1,59,3,28
3,41,1,56,1,28
3,34,1,54,3,28
3,48,1,52,1,28
3,47,1,47,6,28
3,43,7,44,1,28
3,31,1,47,2,28
3,25,7,35,12,28
3,48,1,56,3,28
3,33,1,61,3,28
3,31,1,51,6,28
3,40,1,49,3,28
