type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,26
2,0,0,0,0,0
3,1,1,63,3,26
3,1,4,68,6,26
3,1,10,67,3,26
3,2,1,60,3,26
3,2,4,65,6,26
3,2,10,63,3,26
3,3,1,56,3,26
3,3,4,61,6,26
3,3,10,60,3,26
3,4,1,65,6,26
3,4,7,63,6,26
3,5,1,61,3,26
3,5,4,60,1,26
3,5,5,58,2,26
3,5,7,60,3,26
3,5,10,56,3,26
3,6,1,55,6,26
3,6,7,56,6,26
3,7,1,58,3,26
3,7,4,63,3,26
3,7,7,60,3,26
3,7,10,56,3,26
3,8,1,51,6,26
3,9,1,63,3,26
3,9,4,68,6,26
3,9,10,67,3,26
3,10,1,60,3,26
3,10,4,65,6,26
3,10,10,63,3,26
3,11,1,63,3,26
3,11,4,61,6,26
3,11,10,60,3,26
3,12,1,65,6,26
3,12,7,63,6,26
3,13,1,61,3,26
3,13,4,60,1,26
3,13,5,58,2,26
3,13,7,60,3,26
3,13,10,56,3,26
3,14,1,55,6,26
3,14,7,56,6,26
3,15,1,58,3,26
3,15,4,63,3,26
3,15,7,60,3,26
3,15,10,56,3,26
3,16,1,51,6,26
3,16,7,63,6,26
3,17,1,63,3,26
3,17,4,61,1,26
3,17,5,60,2,26
3,17,7,61,3,26
3,17,10,60,1,26
3,17,11,58,2,26
3,18,1,60,3,26
3,18,4,58,1,26
3,18,5,56,2,26
3,18,7,58,3,26
3,18,10,56,1,26
3,18,11,55,2,26
3,19,1,56,3,26
3,19,4,60,3,26
3,19,7,61,3,26
3,19,10,63,3,26
3,20,1,56,6,26
3,21,1,56,2,26
3,21,3,58,1,26
3,21,4,60,3,26
3,21,7,60,2,26
3,21,9,58,1,26
3,21,10,56,3,26
3,22,1,63,3,26
3,22,4,63,3,26
3,22,7,63,3,26
3,22,10,68,3,26
3,23,1,67,2,26
3,23,3,68,1,26
3,23,4,70,3,26
3,23,7,72,2,26
3,23,9,70,1,26
3,23,10,68,3,26
3,24,1,70,3,26
3,24,4,63,3,26
3,24,7,63,3,26
3,24,10,65,3,26
3,25,1,67,2,26
3,25,3,68,1,26
3,25,4,67,3,26
3,25,7,67,3,26
3,25,10,68,3,26
3,26,1,70,2,26
3,26,3,72,1,26
3,26,4,70,3,26
3,26,7,70,3,26
3,26,10,72,3,26
3,27,1,62,6,26
3,27,7,63,6,26
3,28,1,65,3,26
3,28,4,58,3,26
3,28,7,67,3,26
3,28,10,58,3,26
3,29,1,68,6,26
3,29,7,70,3,26
3,29,10,68,1,26
3,29,11,67,2,26
3,30,1,72,3,26
3,30,4,60,3,26
3,30,7,70,6,26
3,31,1,68,3,26
3,31,4,67,1,26
3,31,5,65,2,26
3,31,7,67,3,26
3,31,10,63,3,26
3,32,1,62,6,26
3,32,7,63,6,26
3,33,1,65,3,26
3,33,4,70,3,26
3,33,7,67,3,26
3,33,10,63,3,26
3,34,1,58,6,26
3,34,7,70,6,26
3,35,1,70,3,26
3,35,4,68,1,26
3,35,5,67,2,26
3,35,7,68,3,26
3,35,10,67,1,26
3,35,11,65,2,26
3,36,1,67,3,26
3,36,4,65,1,26
3,36,5,63,2,26
3,36,7,65,3,26
3,36,10,63,1,26
3,36,11,62,2,26
3,37,1,63,3,26
3,37,4,55,3,26
3,37,7,56,3,26
3,37,10,58,3,26
3,38,1,51,6,26
3,39,1,63,3,26
3,39,4,68,6,26
3,39,10,67,3,26
3,40,1,60,3,26
3,40,4,65,6,26
3,40,10,63,3,26
3,41,1,56,3,26
3,41,4,61,6,26
3,41,10,60,3,26
3,42,1,65,6,26
3,42,7,63,6,26
3,43,1,61,3,26
3,43,4,60,1,26
3,43,5,58,2,26
3,43,7,60,3,26
3,43,10,56,3,26
3,44,1,55,6,26
3,44,7,56,6,26
3,45,1,58,3,26
3,45,4,63,3,26
3,45,7,60,3,26
3,45,10,56,3,26
3,46,1,51,6,26
3,47,1,63,3,26
3,47,4,68,6,26
3,47,10,67,3,26
3,48,1,60,3,26
3,48,4,65,6,26
3,48,10,63,3,26
3,49,1,56,3,26
3,49,4,61,6,26
3,49,10,60,3,26
3,50,1,65,6,26
3,50,7,63,6,26
3,51,1,61,3,26
3,51,4,60,1,26
3,51,5,58,2,26
3,51,7,60,3,26
3,51,10,56,3,26
3,52,1,55,6,26
3,52,7,56,6,26
3,53,1,58,3,26
3,53,4,63,3,26
3,53,7,60,3,26
3,53,10,56,3,26
3,54,1,51,6,26
3,54,7,63,6,26
3,55,1,63,3,26
3,55,4,61,1,26
3,55,5,60,2,26
3,55,7,61,3,26
3,55,10,60,1,26
3,55,11,58,2,26
3,56,1,60,3,26
3,56,4,58,1,26
3,56,5,56,2,26
3,56,7,58,3,26
3,56,10,56,1,26
3,56,11,55,2,26
3,57,1,56,3,26
3,57,4,60,3,26
3,57,7,61,3,26
3,57,10,63,3,26
3,58,1,56,6,26
3,59,1,68,3,26
3,59,4,68,1,26
3,59,5,67,2,26
3,59,7,68,3,26
3,59,10,70,3,26
3,60,1,72,6,26
3,60,7,65,6,26
3,61,1,64,3,26
3,61,4,60,3,26
3,61,7,68,3,26
3,61,10,65,3,26
3,62,1,72,6,26
3,62,7,65,6,26
3,63,1,64,3,26
3,63,4,60,3,26
3,63,7,68,6,26
3,64,1,67,6,26
3,64,7,60,3,26
3,64,10,62,1,26
3,64,11,60,2,26
3,65,1,59,3,26
3,65,4,55,3,26
3,65,7,63,6,26
3,66,1,62,6,26
3,66,7,60,3,26
3,66,10,62,1,26
3,66,11,60,2,26
3,67,1,59,3,26
3,67,4,55,3,26
3,67,7,63,6,26
3,68,1,62,6,26
3,68,7,60,3,26
3,68,10,62,1,26
3,68,11,63,2,26
3,69,1,65,3,26
3,69,4,63,1,26
3,69,5,62,2,26
3,69,7,63,3,26
3,69,10,65,1,26
3,69,11,67,2,26
3,70,1,68,6,26
3,70,7,67,6,26
3,71,1,65,3,26
3,71,4,72,3,26
3,71,7,71,3,26
3,71,10,70,3,26
3,72,1,69,3,26
3,72,4,68,3,26
3,72,7,67,3,26
3,72,10,60,3,26
3,73,1,65,6,26
3,73,7,63,6,26
3,74,1,62,3,26
3,74,4,60,1,26
3,74,5,59,2,26
3,74,7,60,3,26
3,74,10,67,3,26
3,75,1,55,3,26
3,75,4,67,3,26
3,75,7,55,3,26
3,75,10,67,3,26
3,76,1,67,3,26
3,76,4,65,1,26
3,76,5,63,2,26
3,76,7,65,3,26
3,76,10,63,1,26
3,76,11,62,2,26
3,77,1,63,3,26
3,77,4,62,1,26
3,77,5,60,2,26
3,77,7,62,3,26
3,77,10,60,1,26
3,77,11,59,2,26
3,78,1,60,3,26
3,78,4,51,3,26
3,78,7,53,3,26
3,78,10,55,3,26
3,79,1,60,6,26
3,79,10,58,3,26
3,80,1,56,3,26
3,80,4,58,1,26
3,80,5,60,2,26
3,80,7,61,2,26
3,80,9,65,1,26
3,80,10,63,1,26
3,80,11,61,2,26
3,81,1,63,3,26
3,81,4,68,6,26
3,81,10,67,3,26
3,82,1,60,3,26
3,82,4,65,6,26
3,82,10,63,3,26
3,83,1,56,3,26
3,83,4,61,6,26
3,83,10,60,3,26
3,84,1,65,6,26
3,84,7,63,6,26
3,85,1,61,3,26
3,85,4,60,1,26
3,85,5,58,2,26
3,85,7,60,3,26
3,85,10,56,3,26
3,86,1,55,6,26
3,86,7,56,6,26
3,87,1,58,3,26
3,87,4,63,3,26
3,87,7,60,3,26
3,87,10,56,3,26
3,88,1,51,6,26
3,89,1,63,3,26
3,89,4,68,6,26
3,89,10,67,3,26
3,90,1,60,3,26
3,90,4,65,6,26
3,90,10,63,3,26
3,91,1,56,3,26
3,91,4,61,6,26
3,91,10,60,3,26
3,92,1,65,6,26
3,92,7,63,6,26
3,93,1,61,3,26
3,93,4,60,1,26
3,93,5,58,2,26
3,93,7,60,3,26
3,93,10,56,3,26
3,94,1,55,6,26
3,94,7,56,6,26
3,95,1,58,3,26
3,95,4,63,3,26
3,95,7,60,3,26
3,95,10,56,3,26
3,96,1,56,6,26
3,96,7,63,6,26
3,97,1,63,3,26
3,97,4,61,1,26
3,97,5,60,2,26
3,97,7,61,3,26
3,97,10,60,1,26
3,97,11,58,2,26
3,98,1,60,3,26
3,98,4,58,1,26
3,98,5,56,2,26
3,98,7,58,3,26
3,98,10,56,1,26
3,98,11,55,2,26
3,99,1,56,3,26
3,99,4,60,3,26
3,99,7,61,3,26
3,99,10,63,3,26
3,100,1,56,6,26
4,0,0,0,0,0
