type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,71,6,51
3,1,7,73,6,51
3,2,1,75,6,51
3,2,7,71,6,51
3,3,1,78,6,51
3,3,7,66,6,51
3,4,1,78,6,51
3,4,7,76,6,51
3,5,1,75,6,51
3,5,7,71,6,51
3,6,1,73,6,51
3,6,7,70,6,51
3,7,1,71,6,51
3,7,7,66,6,51
3,8,1,70,6,51
3,8,7,66,6,51
3,10,1,70,9,51
3,10,10,71,1,51
3,10,11,73,2,51
3,11,1,71,12,51
3,12,1,70,12,51
3,14,1,70,9,51
3,14,10,71,1,51
3,14,11,73,2,51
3,15,1,71,6,51
3,15,7,66,6,51
3,16,1,70,6,51
3,16,7,66,6,51
3,17,1,78,12,51
3,18,1,83,12,51
3,19,1,82,12,51
3,20,7,80,6,51
3,21,1,78,6,51
3,21,7,75,6,51
3,22,1,76,9,51
3,22,10,78,3,51
3,23,1,75,12,51
3,24,1,73,12,51
3,25,1,78,6,51
3,25,7,71,6,51
3,26,1,78,6,51
3,26,7,71,6,51
3,27,1,76,6,51
3,27,7,75,3,51
3,27,10,73,3,51
3,28,1,75,12,51
3,29,1,80,6,51
3,29,7,71,6,51
3,30,1,78,6,51
3,30,7,71,6,51
3,31,1,76,6,51
3,31,7,75,3,51
3,31,10,73,3,51
3,32,1,75,12,51
3,33,1,73,6,51
3,33,7,76,6,51
3,34,1,80,6,51
3,34,7,71,6,51
3,35,1,70,6,51
3,35,7,73,6,51
3,36,1,66,6,51
3,36,7,70,6,51
3,37,1,71,6,51
3,37,7,75,6,51
3,38,1,73,6,51
3,38,7,82,6,51
3,39,1,83,12,51
3,41,1,75,12,51
3,42,1,77,12,51
3,43,1,78,12,51
3,44,7,75,6,51
3,45,1,80,12,51
3,46,1,82,12,51
3,47,1,83,12,51
3,48,7,82,6,51
3,49,1,82,12,51
3,50,1,80,6,51
3,50,7,79,6,51
3,51,1,80,12,51
3,52,1,82,6,51
3,52,7,83,4,51
3,52,11,82,2,51
3,53,1,80,15,51
3,54,7,78,6,51
3,55,1,77,9,51
3,55,10,75,3,51
3,56,1,73,6,51
3,56,7,71,6,51
3,57,1,70,3,51
3,57,4,73,3,51
3,57,7,71,3,51
3,57,10,73,3,51
3,58,1,78,3,51
3,58,4,73,3,51
3,58,7,71,3,51
3,58,10,73,3,51
3,59,1,70,3,51
3,59,4,73,3,51
3,59,7,71,3,51
3,59,10,73,3,51
3,60,1,66,3,51
3,60,4,73,3,51
3,60,7,71,3,51
3,60,10,73,3,51
3,61,1,70,3,51
3,61,4,73,3,51
3,61,7,71,3,51
3,61,10,73,3,51
3,62,1,78,3,51
3,62,4,73,3,51
3,62,7,71,3,51
3,62,10,73,3,51
3,63,1,70,3,51
3,63,4,73,3,51
3,63,7,71,3,51
3,63,10,73,3,51
3,64,1,66,3,51
3,64,4,73,3,51
3,64,7,71,3,51
3,64,10,73,3,51
3,65,1,78,3,51
3,65,4,73,3,51
3,65,7,80,3,51
3,65,10,73,3,51
3,66,1,82,3,51
3,66,4,73,3,51
3,66,7,82,3,51
3,66,10,73,3,51
3,67,1,76,3,51
3,67,4,73,3,51
3,67,7,78,3,51
3,67,10,73,3,51
3,68,1,80,3,51
3,68,4,73,3,51
3,68,7,80,3,51
3,68,10,73,3,51
3,69,1,78,3,51
3,69,4,73,3,51
3,69,7,80,3,51
3,69,10,73,3,51
3,70,1,82,3,51
3,70,4,73,3,51
3,70,7,80,3,51
3,70,10,73,3,51
3,71,1,78,3,51
3,71,4,73,3,51
3,71,7,78,3,51
3,71,10,73,3,51
3,72,1,77,3,51
3,72,4,73,3,51
3,72,7,77,3,51
3,72,10,73,3,51
3,73,1,70,3,51
3,73,4,70,3,51
3,73,7,71,3,51
3,73,10,73,3,51
3,74,1,75,3,51
3,74,4,75,3,51
3,74,7,73,3,51
3,74,10,75,3,51
3,75,1,68,3,51
3,75,4,68,3,51
3,75,7,70,3,51
3,75,10,71,3,51
3,76,1,73,3,51
3,76,4,73,3,51
3,76,7,75,3,51
3,76,10,77,3,51
3,77,1,78,3,51
3,77,4,77,3,51
3,77,7,78,3,51
3,77,10,75,3,51
3,78,1,71,6,51
3,78,7,73,6,51
3,79,1,66,12,51
3,81,1,78,12,51
3,82,1,83,12,51
3,83,1,82,12,51
3,84,7,80,6,51
3,85,1,78,6,51
3,85,7,75,6,51
3,86,1,76,9,51
3,86,10,78,3,51
3,87,1,75,12,51
3,88,1,73,12,51
3,89,1,71,6,51
3,89,7,75,6,51
3,90,1,73,6,51
3,90,7,76,6,51
3,91,1,75,9,51
3,91,10,76,1,51
3,91,11,78,2,51
3,92,1,73,6,51
3,92,7,66,6,51
3,93,1,71,6,51
3,93,7,75,6,51
3,94,1,73,6,51
3,94,7,76,6,51
3,95,1,75,12,51
3,96,1,73,12,51
3,97,1,71,6,51
3,97,7,73,6,51
3,98,1,75,6,51
3,98,7,71,6,51
3,99,1,78,6,51
3,99,7,66,6,51
3,100,1,78,6,51
3,100,7,76,6,51
3,101,1,75,6,51
3,101,7,71,6,51
3,102,1,73,6,51
3,102,7,70,6,51
3,103,1,71,6,51
3,103,7,66,6,51
3,104,1,70,6,51
3,104,7,66,6,51
3,105,1,76,6,51
3,105,7,75,3,51
3,105,10,73,3,51
3,106,1,75,12,51
3,107,1,80,6,51
3,107,7,71,6,51
3,108,1,78,6,51
3,108,7,71,6,51
3,109,1,76,6,51
3,109,7,75,3,51
3,109,10,73,3,51
3,110,1,75,12,51
3,111,1,80,6,51
3,111,7,71,6,51
3,112,1,78,6,51
