type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,28
2,0,0,0,0,0
3,1,1,66,6,51
3,1,1,59,3,51
3,1,7,68,3,51
3,2,7,75,3,51
3,2,1,61,3,51
3,3,1,75,3,51
3,3,1,66,3,51
3,2,7,59,9,51
3,5,1,47,6,51
3,3,1,54,3,51
3,4,1,54,3,51
3,4,1,66,3,51
3,4,4,66,1,51
3,4,1,75,3,51
3,5,4,66,2,51
3,6,7,70,3,51
3,7,7,61,3,51
3,6,1,59,3,51
3,12,1,71,1,51
3,8,1,73,3,51
3,7,4,56,3,51
3,11,7,66,3,51
3,7,1,56,1,51
3,13,7,73,3,51
3,14,7,56,3,51
3,8,7,75,3,51
3,7,1,68,3,51
3,19,7,66,3,51
3,14,7,63,3,51
3,13,7,73,3,51
3,13,4,54,3,51
3,18,7,70,3,51
3,18,7,66,6,51
3,20,1,54,3,51
3,24,1,75,3,51
3,15,1,59,3,51
3,12,1,56,3,51
3,15,7,63,3,51
3,20,7,59,2,51
3,16,1,59,3,51
3,13,7,78,6,51
3,22,1,63,6,51
3,21,1,70,2,51
3,17,7,54,3,51
3,18,7,73,6,51
3,18,1,68,3,51
3,18,7,66,6,51
3,19,1,68,6,51
3,27,7,73,3,51
3,19,1,75,3,51
3,19,7,73,12,51
3,15,7,59,6,51
3,17,7,70,3,51
3,29,1,61,9,51
3,21,7,54,3,51
3,25,7,63,6,51
3,18,7,61,6,51
3,26,7,70,3,51
3,20,1,78,6,51
3,35,7,71,3,51
3,24,1,66,6,51
3,37,1,47,3,51
3,26,7,59,3,51
3,28,7,70,6,51
3,16,7,68,3,51
3,36,10,68,3,51
3,21,4,61,3,51
3,39,7,54,3,51
3,24,7,70,12,51
3,34,1,56,3,51
3,22,1,59,3,51
3,38,7,59,2,51
3,26,4,61,3,51
3,31,1,59,6,51
3,22,7,59,6,51
3,41,7,66,3,51
3,37,1,76,3,51
3,24,7,59,6,51
3,41,1,59,3,51
3,20,1,71,6,51
3,27,4,66,6,51
3,39,7,76,3,51
3,42,4,75,3,51
3,35,4,61,3,51
3,35,7,59,3,51
3,35,7,66,3,51
3,33,4,71,3,51
3,26,1,66,3,51
3,28,1,64,3,51
3,42,1,66,3,51
3,48,1,54,3,51
3,44,1,73,3,51
3,45,1,68,6,51
3,34,1,66,6,51
3,42,1,56,3,51
3,46,7,71,6,51
3,38,1,59,3,51
3,35,1,75,6,51
3,48,7,73,6,51
3,54,7,59,6,51
3,43,4,73,3,51
3,55,1,73,3,51
3,35,7,54,3,51
3,36,1,76,6,51
3,47,1,73,3,51
3,42,7,70,3,51
3,52,1,54,6,51
3,32,1,76,1,51
3,37,7,78,3,51
3,45,1,61,2,51
3,47,7,63,3,51
3,39,7,68,6,51
3,47,1,56,6,51
3,42,7,63,3,51
3,42,7,78,6,51
3,42,7,61,3,51
3,58,1,75,3,51
3,42,1,78,3,51
3,43,7,61,3,51
3,48,1,71,3,51
3,45,1,68,2,51
0,0,0,0,0,0
