type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,51
2,0,0,0,0,0
3,1,1,68,6,51
3,2,7,73,6,51
3,3,1,68,6,51
3,2,1,73,2,51
3,2,7,73,3,51
3,3,1,68,3,51
3,3,1,53,3,51
3,3,1,65,6,51
3,4,1,56,6,51
3,6,1,75,9,51
3,9,1,73,3,51
3,4,7,73,2,51
3,8,1,51,6,51
3,9,1,58,3,51
3,10,7,56,3,51
3,8,1,73,6,51
3,8,7,70,6,51
3,9,7,70,12,51
3,9,1,75,6,51
3,12,7,66,6,51
3,10,7,72,3,51
3,6,1,61,12,51
3,17,1,68,3,51
3,13,1,58,6,51
3,16,1,54,12,51
3,12,7,51,6,51
3,17,1,66,6,51
3,15,7,68,6,51
3,14,1,61,12,51
3,10,1,58,6,51
3,10,1,56,12,51
3,21,1,68,6,51
3,19,1,65,3,51
3,18,7,73,6,51
3,22,7,70,3,51
3,19,7,68,6,51
3,14,1,63,3,51
3,17,1,75,12,51
3,22,7,70,3,51
3,15,7,65,9,51
3,19,7,73,12,51
3,26,1,51,3,51
3,28,7,54,12,51
3,35,7,56,6,51
3,35,1,61,9,51
3,20,1,68,9,51
3,24,7,73,6,51
3,17,1,63,3,51
3,16,1,70,3,51
3,22,1,63,6,51
3,32,1,71,3,51
3,39,1,59,3,51
3,26,7,59,3,51
3,25,7,61,3,51
3,23,1,54,12,51
3,29,1,54,6,51
3,40,1,68,12,51
3,25,1,75,3,51
3,43,7,63,3,51
3,34,1,54,6,51
3,34,7,68,6,51
3,38,1,71,6,51
3,44,7,66,3,51
3,22,7,54,6,51
3,29,1,56,6,51
3,36,7,63,3,51
3,38,1,66,6,51
3,29,7,54,9,51
3,35,7,66,3,51
3,43,1,58,3,51
3,30,7,61,3,51
3,33,1,65,3,51
3,36,1,68,3,51
3,41,1,58,6,51
3,37,7,73,6,51
3,49,1,56,6,51
3,34,7,75,12,51
3,37,1,71,3,51
3,41,7,75,6,51
3,45,1,51,3,51
3,41,1,68,3,51
3,49,7,61,6,51
3,49,7,63,12,51
3,38,1,63,3,51
3,43,1,66,3,51
3,52,7,70,9,51
3,36,1,73,3,51
3,39,1,75,3,51
3,51,1,71,3,51
3,60,1,68,3,51
3,54,1,51,3,51
3,54,7,68,6,51
3,62,7,68,6,51
3,57,1,70,3,51
3,54,1,59,3,51
3,50,7,56,3,51
3,62,1,65,12,51
3,58,1,56,6,51
3,50,7,56,3,51
3,47,7,56,3,51
3,66,1,68,3,51
3,64,7,66,3,51
3,68,1,51,3,51
3,67,1,54,6,51
3,63,1,56,3,51
3,58,7,58,12,51
3,61,7,63,6,51
3,57,1,59,9,51
3,58,1,59,3,51
3,69,7,66,3,51
3,61,1,71,3,51
3,71,1,68,6,51
3,57,1,73,6,51
3,62,7,61,6,51
3,76,1,54,6,51
3,72,7,65,3,51
3,82,1,58,9,51
3,61,1,71,6,51
3,63,1,63,6,51
3,59,1,75,6,51
3,66,1,68,3,51
3,77,7,71,3,51
3,61,1,68,9,51
3,69,1,68,9,51
3,63,1,65,9,51
3,69,1,66,12,51
3,67,1,61,3,51
3,82,7,68,6,51
3,83,7,63,3,51
3,65,1,63,3,51
3,78,7,58,6,51
3,68,1,70,6,51
3,76,1,58,6,51
3,85,7,61,3,51
3,76,1,56,9,51
3,62,1,70,3,51
3,74,7,66,12,51
3,69,1,56,9,51
3,70,7,56,9,51
3,91,1,68,3,51
3,79,7,75,3,51
3,73,1,75,6,51
3,81,7,59,6,51
3,67,7,54,6,51
3,70,7,66,3,51
3,91,7,51,12,51
3,78,7,56,9,51
3,77,7,61,3,51
3,82,1,75,3,51
3,63,1,68,3,51
3,87,1,58,12,51
3,88,1,66,3,51
3,82,1,54,3,51
3,85,1,61,3,51
3,86,7,71,3,51
3,86,1,63,6,51
3,87,7,61,3,51
3,68,7,75,6,51
3,96,7,56,6,51
3,75,1,58,12,51
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
