type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,10,66,12,51
3,1,1,51,9,51
3,2,1,56,6,51
3,2,10,56,9,51
3,2,7,65,3,51
3,2,10,66,12,51
3,4,1,51,3,51
3,5,1,68,3,51
3,6,1,73,1,51
3,5,7,75,3,51
3,11,1,68,9,51
3,6,1,73,3,51
3,9,1,78,6,51
3,6,7,72,3,51
3,10,1,70,9,51
3,8,7,68,3,51
3,8,10,77,5,51
3,16,7,78,3,51
3,11,1,51,3,51
3,7,1,73,3,51
3,12,4,56,3,51
3,7,7,72,2,51
3,11,7,73,2,51
3,10,4,72,3,51
3,18,7,75,2,51
3,14,1,73,1,51
3,12,1,65,6,51
3,8,7,56,2,51
3,11,7,63,3,51
3,10,1,68,2,51
3,31,7,68,2,51
3,12,7,68,2,51
3,12,1,70,1,51
3,11,1,77,1,51
3,15,1,75,2,51
3,16,1,73,3,51
3,12,1,68,1,51
3,21,1,65,2,51
3,17,7,73,6,51
3,11,4,75,3,51
3,17,1,75,3,51
3,14,7,77,3,51
3,9,7,56,3,51
3,15,1,68,3,51
3,14,7,49,3,51
3,9,7,72,3,51
3,16,1,73,2,51
3,12,7,65,3,51
3,10,7,70,2,51
3,20,1,56,2,51
3,26,7,73,2,51
3,12,1,70,3,51
3,26,1,70,3,51
3,11,7,73,3,51
3,17,1,77,3,51
3,15,7,68,1,51
3,12,7,61,3,51
3,18,1,56,1,51
3,19,1,70,1,51
3,15,7,73,3,51
3,23,1,65,3,51
3,18,7,70,1,51
3,25,7,72,1,51
3,32,1,70,6,51
3,24,7,61,1,51
3,22,7,75,1,51
3,23,1,68,2,51
3,16,1,66,2,51
3,18,7,75,2,51
3,24,1,70,6,51
3,18,7,70,3,51
3,29,1,70,1,51
3,16,7,66,2,51
3,31,1,65,3,51
3,31,1,68,1,51
3,25,1,70,6,51
3,17,7,70,3,51
3,24,1,66,6,51
3,20,1,73,1,51
3,16,1,51,3,51
3,25,1,73,1,51
3,29,7,78,2,51
3,19,7,51,3,51
3,30,1,65,1,51
3,23,7,75,3,51
3,34,7,70,3,51
3,29,4,56,3,51
3,23,4,73,3,51
3,24,1,70,3,51
3,33,1,73,3,51
3,21,4,70,2,51
3,45,10,66,1,51
3,27,7,73,2,51
3,23,7,75,3,51
3,38,1,51,1,51
3,27,7,51,2,51
3,42,1,77,3,51
3,43,1,75,1,51
3,32,10,63,3,51
3,35,4,72,3,51
3,48,4,70,3,51
3,38,1,78,3,51
3,39,10,70,2,51
3,50,1,65,3,51
3,32,1,78,1,51
3,34,7,68,3,51
3,51,10,73,2,51
3,46,10,77,2,51
3,47,1,70,3,51
3,46,10,58,1,51
3,47,1,70,3,51
3,42,7,73,6,51
3,48,10,70,6,51
3,49,1,72,3,51
3,32,10,63,2,51
3,46,4,68,6,51
3,51,7,53,1,51
3,40,4,70,3,51
3,36,1,61,3,51
3,47,1,75,3,51
3,30,1,77,3,51
3,34,4,70,3,51
3,32,4,66,3,51
3,50,7,73,3,51
3,55,10,65,6,51
3,39,10,51,3,51
3,32,4,61,2,51
3,52,4,75,3,51
3,52,4,75,3,51
3,46,1,75,3,51
3,49,4,51,3,51
3,53,4,75,3,51
3,42,4,77,3,51
3,44,4,73,3,51
3,48,10,61,1,51
