type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,27
2,0,0,0,0,0
3,1,7,55,3,27
3,1,4,49,6,27
3,1,1,46,3,27
3,2,4,58,3,27
3,3,1,60,6,27
3,2,1,60,6,27
3,3,4,53,6,27
3,4,4,56,3,27
3,4,4,56,3,27
3,8,1,48,6,27
3,4,1,53,6,27
3,8,1,48,6,27
3,4,1,56,3,27
3,4,4,46,2,27
3,5,4,56,3,27
3,7,1,60,2,27
3,7,1,56,3,27
3,8,1,51,3,27
3,7,1,65,3,27
3,8,4,58,3,27
3,9,7,58,6,27
3,6,1,51,1,27
3,7,7,44,3,27
3,10,7,63,3,27
3,14,1,51,3,27
3,7,7,56,3,27
3,15,1,63,3,27
3,11,1,51,3,27
3,18,1,48,3,27
3,16,1,63,2,27
3,10,7,53,3,27
3,9,1,48,6,27
3,14,1,56,6,27
3,12,1,44,1,27
3,8,1,48,3,27
3,10,7,56,3,27
3,18,7,53,3,27
3,10,7,60,3,27
3,14,1,51,3,27
3,15,7,48,3,27
3,14,1,51,6,27
3,18,1,48,6,27
3,13,1,51,3,27
3,23,7,56,2,27
3,20,7,51,3,27
3,11,7,51,6,27
3,23,7,44,3,27
3,18,1,60,3,27
3,22,1,60,3,27
3,10,1,48,3,27
3,20,1,53,3,27
3,17,7,63,3,27
3,23,1,51,3,27
3,16,7,55,3,27
3,18,7,56,2,27
3,22,7,56,3,27
3,25,1,51,3,27
3,18,10,56,3,27
3,17,1,39,3,27
3,19,7,53,3,27
3,20,7,53,3,27
3,26,1,56,3,27
3,19,1,46,3,27
3,19,1,51,3,27
3,21,7,60,1,27
3,18,1,48,2,27
3,27,1,56,3,27
3,22,7,53,3,27
3,19,1,46,1,27
3,16,1,56,1,27
3,21,7,44,1,27
3,16,7,46,3,27
3,21,1,49,3,27
3,22,10,48,3,27
3,26,7,63,6,27
3,20,1,53,3,27
3,22,10,63,6,27
3,28,7,51,3,27
3,27,7,56,6,27
3,34,10,63,3,27
3,35,10,56,3,27
3,34,1,46,1,27
3,29,10,51,3,27
3,22,1,58,3,27
3,21,1,41,3,27
3,37,10,63,3,27
3,32,1,44,1,27
3,34,1,58,3,27
3,30,10,51,3,27
3,34,7,53,3,27
3,31,1,65,3,27
3,21,1,51,1,27
3,30,10,51,3,27
3,34,10,65,3,27
3,23,1,53,1,27
3,24,1,39,3,27
3,29,10,55,3,27
3,40,10,46,3,27
3,37,1,46,3,27
3,25,1,63,1,27
3,29,10,46,1,27
3,36,10,46,3,27
3,42,10,56,3,27
3,33,10,48,1,27
3,25,1,58,3,27
3,38,10,51,3,27
3,34,10,51,3,27
3,43,10,53,6,27
3,35,7,55,2,27
3,37,1,48,6,27
3,27,7,53,3,27
3,28,4,53,3,27
3,31,1,53,3,27
3,35,1,56,3,27
3,37,10,53,3,27
3,38,1,58,1,27
3,36,1,41,1,27
3,44,10,49,6,27
3,39,10,63,1,27
3,41,10,48,3,27
3,45,1,48,3,27
3,44,1,44,2,27
3,45,1,56,3,27
3,47,10,46,3,27
3,33,7,55,1,27
3,35,10,49,3,27
3,36,1,46,3,27
3,45,10,60,3,27
3,36,1,39,1,27
3,40,1,39,3,27
3,34,10,58,1,27
3,36,1,60,3,27
3,38,1,51,3,27
3,33,10,46,3,27
3,44,7,48,3,27
3,38,1,53,2,27
3,34,1,53,1,27
3,37,10,53,2,27
3,45,1,55,2,27
3,38,1,51,3,27
3,42,1,63,3,27
3,35,1,48,3,27
3,40,4,53,3,27
3,43,1,63,1,27
3,38,1,58,6,27
3,52,1,55,2,27
3,49,7,56,3,27
3,37,1,46,3,27
3,45,10,48,1,27
3,46,10,48,2,27
3,39,1,56,6,27
3,46,1,51,2,27
3,34,1,58,3,27
3,47,10,56,1,27
3,47,7,63,1,27
3,36,1,44,6,27
3,41,1,48,3,27
3,39,1,41,3,27
3,51,10,56,3,27
3,38,1,56,1,27
3,55,1,56,2,27
3,42,1,55,3,27
3,58,1,56,1,27
3,49,10,63,3,27
3,48,1,53,1,27
3,53,10,58,2,27
3,44,1,63,3,27
3,61,10,49,3,27
3,46,10,51,3,27
3,51,1,56,1,27
3,51,1,49,3,27
3,58,10,51,3,27
3,43,10,58,1,27
3,46,1,48,2,27
3,48,1,58,3,27
3,39,4,65,3,27
3,54,10,50,3,27
3,51,1,56,2,27
3,55,1,49,6,27
3,62,10,63,6,27
3,41,10,51,3,27
3,41,10,58,3,27
3,45,1,55,1,27
3,59,1,63,3,27
3,42,10,63,2,27
3,45,1,46,1,27
3,50,7,48,2,27
3,50,10,48,6,27
3,58,1,58,2,27
3,52,7,50,1,27
3,50,1,63,3,27
3,57,4,60,1,27
3,41,1,53,6,27
3,51,10,63,3,27
3,58,1,72,3,27
3,45,7,65,3,27
3,52,1,44,3,27
3,68,1,44,2,27
3,56,1,49,3,27
3,55,10,70,3,27
3,49,1,63,6,27
3,61,10,60,1,27
3,59,1,58,3,27
3,67,7,53,3,27
3,65,10,48,1,27
3,55,10,46,3,27
3,57,1,56,3,27
3,45,7,51,3,27
3,52,7,48,1,27
3,51,1,55,3,27
3,56,7,48,3,27
3,63,7,44,3,27
3,52,1,51,6,27
3,68,7,58,1,27
3,52,1,49,2,27
3,53,1,55,1,27
3,60,10,51,3,27
3,54,7,51,3,27
3,67,7,55,6,27
3,67,7,43,3,27
3,75,1,51,6,27
3,47,1,51,3,27
3,54,10,55,3,27
3,56,10,56,3,27
3,65,1,51,1,27
3,55,1,51,3,27
3,81,1,60,3,27
3,65,1,46,3,27
3,72,10,56,2,27
3,71,1,51,3,27
3,60,7,46,6,27
3,60,10,55,3,27
3,71,1,53,3,27
3,69,4,58,6,27
3,62,1,51,1,27
3,76,10,49,1,27
3,75,1,51,2,27
3,69,1,58,3,27
3,64,1,48,3,27
3,77,4,50,2,27
3,82,7,50,3,27
3,60,1,60,1,27
3,65,1,56,6,27
3,59,4,53,3,27
3,73,1,51,3,27
3,60,7,53,3,27
3,82,4,60,3,27
3,79,1,53,3,27
3,73,7,60,3,27
3,72,1,58,2,27
3,71,10,53,2,27
3,77,10,60,3,27
3,78,10,41,2,27
3,60,1,65,3,27
3,82,1,55,3,27
3,79,7,65,2,27
3,73,10,60,3,27
3,82,1,65,3,27
3,60,1,60,3,27
3,80,7,58,3,27
3,80,1,60,3,27
3,81,1,63,1,27
3,77,4,53,3,27
3,85,1,48,3,27
3,87,1,49,6,27
3,82,4,46,2,27
3,91,4,58,2,27
3,76,4,65,6,27
3,77,1,46,1,27
3,84,4,55,1,27
3,77,4,49,2,27
3,74,10,46,3,27
3,70,4,43,1,27
3,86,7,51,6,27
3,85,4,53,3,27
3,83,1,53,1,27
3,87,1,60,3,27
3,81,4,46,2,27
3,91,1,58,1,27
3,76,1,50,1,27
3,76,1,56,3,27
3,81,1,46,1,27
3,78,1,58,3,27
3,82,1,51,3,27
3,71,1,53,3,27
3,95,4,51,1,27
3,80,1,51,3,27
3,75,4,53,1,27
3,80,1,49,3,27
3,78,1,63,3,27
3,92,4,53,3,27
3,81,4,48,3,27
3,73,1,55,1,27
3,82,4,44,1,27
3,95,4,53,3,27
3,78,4,53,3,27
3,89,10,56,1,27
3,83,1,58,3,27
3,79,1,41,3,27
3,81,4,48,3,27
3,81,1,55,3,27
3,76,4,60,1,27
3,77,4,51,1,27
3,90,1,48,3,27
3,97,10,56,3,27
3,79,4,58,3,27
3,86,1,46,1,27
3,100,1,50,3,27
3,77,1,63,3,27
3,75,1,46,3,27
3,96,4,58,2,27
3,92,1,44,3,27
3,100,4,53,3,27
