type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,7,56,1,3
3,1,7,51,1,3
3,1,7,53,3,3
3,2,1,56,1,3
3,2,1,53,1,3
3,2,7,60,3,3
3,3,1,55,6,3
3,2,1,63,3,3
3,5,1,67,1,3
3,4,7,48,2,3
3,2,7,53,3,3
3,4,1,63,3,3
3,5,1,65,1,3
3,4,4,55,1,3
3,10,1,53,3,3
3,4,1,70,2,3
3,4,7,67,1,3
3,4,1,65,2,3
3,5,7,63,2,3
3,5,7,70,1,3
3,3,1,65,3,3
3,7,1,70,1,3
3,7,1,67,2,3
3,5,7,72,2,3
3,8,7,67,3,3
3,6,1,60,1,3
3,7,1,58,2,3
3,5,7,60,2,3
3,10,1,55,2,3
3,11,1,70,1,3
3,7,7,56,1,3
3,12,7,60,2,3
3,7,1,48,1,3
3,9,1,55,3,3
3,17,7,72,3,3
3,11,1,53,2,3
3,7,1,56,2,3
3,13,7,58,1,3
3,9,7,65,2,3
3,11,1,63,1,3
3,11,7,72,3,3
3,8,7,60,1,3
3,15,7,53,2,3
3,12,1,55,2,3
3,25,1,70,1,3
3,17,1,63,1,3
3,16,1,67,1,3
3,6,1,67,2,3
3,9,1,53,1,3
3,15,7,67,1,3
3,26,1,55,2,3
3,22,1,68,1,3
3,10,7,62,2,3
3,13,1,60,2,3
3,15,1,60,2,3
3,11,7,58,3,3
3,12,1,67,1,3
3,18,1,56,1,3
3,14,7,70,1,3
3,17,1,60,1,3
3,14,1,51,3,3
3,13,1,48,2,3
3,16,7,65,1,3
3,17,7,68,3,3
3,14,1,62,1,3
3,14,7,62,2,3
3,15,7,51,1,3
3,15,1,53,1,3
3,11,1,60,1,3
3,15,7,56,3,3
3,22,1,63,2,3
3,19,7,70,3,3
3,16,7,55,2,3
3,19,7,72,2,3
3,20,7,58,2,3
3,14,4,60,1,3
3,14,4,56,3,3
3,29,7,65,6,3
3,24,7,51,3,3
3,25,1,56,2,3
3,14,1,67,2,3
3,13,1,53,2,3
3,20,4,67,1,3
3,17,1,63,1,3
3,18,4,63,1,3
3,22,7,58,1,3
3,14,7,51,2,3
3,23,7,60,1,3
3,20,4,70,1,3
3,27,1,63,2,3
3,18,1,65,1,3
3,19,1,72,3,3
3,16,4,70,3,3
3,21,1,56,3,3
3,31,1,55,1,3
3,23,7,67,3,3
3,34,7,60,1,3
3,20,1,60,1,3
3,20,1,67,2,3
3,26,7,67,1,3
3,28,7,60,3,3
3,31,1,70,1,3
3,16,1,70,2,3
3,25,4,65,1,3
3,30,4,58,2,3
3,36,7,60,3,3
3,28,1,53,1,3
3,20,4,53,1,3
3,31,4,62,1,3
3,18,4,53,1,3
3,22,4,62,1,3
3,29,4,72,1,3
3,32,1,65,1,3
3,21,1,72,2,3
3,36,1,67,2,3
3,21,4,48,2,3
3,26,1,60,3,3
3,29,1,68,2,3
3,22,1,65,2,3
3,30,7,56,3,3
3,24,4,60,2,3
3,16,4,62,1,3
3,19,4,63,3,3
3,31,1,60,1,3
3,21,1,60,2,3
3,22,1,70,3,3
3,33,7,70,1,3
3,37,4,67,1,3
3,28,7,58,1,3
3,17,1,70,3,3
3,40,10,51,2,3
3,19,1,58,1,3
3,24,1,60,2,3
3,35,1,48,3,3
3,16,4,53,3,3
