type,beat,position,pitch,duration,instrument
0,0,0,0,0,0
1,0,0,0,0,3
2,0,0,0,0,0
3,1,1,58,6,3
3,1,7,61,6,3
3,2,1,60,6,3
3,2,7,58,6,3
3,3,1,56,6,3
3,3,7,54,6,3
3,4,1,53,6,3
3,4,7,51,6,3
3,5,1,49,6,3
3,5,7,51,6,3
3,6,1,53,6,3
3,6,7,41,6,3
3,7,1,46,6,3
3,7,7,61,6,3
3,8,1,60,6,3
3,8,7,58,6,3
3,9,1,56,6,3
3,9,7,54,6,3
3,10,1,53,6,3
3,10,7,51,6,3
3,11,1,49,6,3
3,11,7,51,6,3
3,12,1,53,6,3
3,12,7,41,6,3
3,13,1,46,6,3
3,13,7,61,6,3
3,14,1,60,6,3
3,14,7,58,6,3
3,15,1,56,6,3
3,15,7,54,6,3
3,16,1,53,6,3
3,16,7,65,6,3
3,17,1,63,6,3
3,17,7,61,6,3
3,18,1,60,6,3
3,18,7,58,6,3
3,19,1,56,6,3
3,19,7,54,6,3
3,20,1,53,6,3
3,20,7,54,6,3
3,21,1,56,6,3
3,21,7,44,6,3
3,22,1,49,6,3
3,22,7,53,6,3
3,23,1,51,6,3
3,23,7,49,6,3
3,24,1,48,6,3
3,24,7,46,6,3
3,25,1,44,6,3
3,25,7,56,6,3
3,26,1,54,6,3
3,26,7,53,6,3
3,27,1,65,6,3
3,27,7,63,6,3
3,28,1,61,6,3
3,28,7,60,6,3
3,29,1,58,6,3
3,29,7,57,6,3
3,30,1,55,6,3
3,30,7,53,6,3
3,31,1,58,6,3
3,31,7,55,6,3
3,32,1,56,6,3
3,32,7,61,6,3
3,33,1,60,6,3
3,33,7,58,6,3
3,34,1,60,6,3
3,34,7,48,6,3
3,35,1,46,6,3
3,35,7,44,6,3
3,36,1,56,6,3
3,36,7,55,6,3
3,37,1,53,6,3
3,37,7,65,6,3
3,38,1,63,6,3
3,38,7,61,6,3
3,39,1,58,6,3
3,39,7,61,6,3
3,40,1,52,6,3
3,40,7,48,6,3
3,41,1,53,6,3
3,41,7,58,6,3
3,42,1,60,6,3
3,42,7,48,6,3
3,43,1,53,6,3
3,43,7,61,6,3
3,44,1,60,6,3
3,44,7,58,6,3
3,45,1,56,6,3
3,45,7,54,6,3
3,46,1,53,6,3
3,46,7,51,6,3
3,47,1,49,6,3
3,47,7,51,6,3
3,48,1,53,6,3
3,48,7,41,6,3
3,49,1,46,6,3
3,49,7,44,6,3
3,50,1,42,6,3
3,50,7,41,6,3
3,51,1,50,6,3
3,51,7,46,6,3
3,52,1,51,6,3
3,52,7,53,6,3
3,53,1,54,6,3
3,53,7,45,12,3
3,54,7,57,6,3
3,55,1,58,6,3
3,55,7,53,6,3
3,56,1,54,6,3
3,56,7,51,6,3
3,57,1,53,6,3
3,57,7,41,6,3
3,58,7,54,6,3
3,59,1,51,6,3
3,59,7,45,12,3
3,60,7,57,6,3
3,61,1,58,6,3
3,61,7,46,6,3
3,62,1,56,6,3
3,62,7,54,15,3
3,64,1,53,15,3
4,0,0,0,0,0
